Source,Target,Type,Id,Label
"BL","FT","Undirected","154","1.3.6"
"FN","ZE","Undirected","155","1.3.6"
"LI","ZE","Undirected","156","1.3.6"
"FV","ZE","Undirected","157","1.3.6"
"BL","ZE","Undirected","158","1.3.6"
"FN","LI","Undirected","159","1.3.6"
"FN","FV","Undirected","160","1.3.6"
"BL","FN","Undirected","161","1.3.6"
"FV","LI","Undirected","162","1.3.6"
"BL","LI","Undirected","163","1.3.6"
"BL","FV","Undirected","164","1.3.6"
"BL","FT","Undirected","165","1.3.7"
"FA","FT","Undirected","166","1.3.7"
"FT","LI","Undirected","167","1.3.7"
"FT","FV","Undirected","168","1.3.7"
"BL","FA","Undirected","169","1.3.7"
"BL","LI","Undirected","170","1.3.7"
"BL","FV","Undirected","171","1.3.7"
"FA","LI","Undirected","172","1.3.7"
"FA","FV","Undirected","173","1.3.7"
"FV","LI","Undirected","174","1.3.7"
"BL","ZE","Undirected","175","1.3.8"
"FV","ZE","Undirected","176","1.3.8"
"FT","ZE","Undirected","177","1.3.8"
"FA","ZE","Undirected","178","1.3.8"
"LI","ZE","Undirected","179","1.3.8"
"DA","ZE","Undirected","180","1.3.8"
"FN","ZE","Undirected","181","1.3.8"
"BL","FV","Undirected","182","1.3.8"
"BL","FT","Undirected","183","1.3.8"
"BL","FA","Undirected","184","1.3.8"
"BL","LI","Undirected","185","1.3.8"
"BL","DA","Undirected","186","1.3.8"
"BL","FN","Undirected","187","1.3.8"
"FT","FV","Undirected","188","1.3.8"
"FA","FV","Undirected","189","1.3.8"
"FV","LI","Undirected","190","1.3.8"
"DA","FV","Undirected","191","1.3.8"
"FN","FV","Undirected","192","1.3.8"
"FA","FT","Undirected","193","1.3.8"
"FT","LI","Undirected","194","1.3.8"
"DA","FT","Undirected","195","1.3.8"
"FN","FT","Undirected","196","1.3.8"
"FA","LI","Undirected","197","1.3.8"
"DA","FA","Undirected","198","1.3.8"
"FA","FN","Undirected","199","1.3.8"
"DA","LI","Undirected","200","1.3.8"
"FN","LI","Undirected","201","1.3.8"
"DA","FN","Undirected","202","1.3.8"
"DA","FV","Undirected","203","1.3.9"
"FV","ZE","Undirected","204","1.3.9"
"FN","FV","Undirected","205","1.3.9"
"DA","ZE","Undirected","206","1.3.9"
"DA","FN","Undirected","207","1.3.9"
"FN","ZE","Undirected","208","1.3.9"
"FV","WB","Undirected","209","1.3.9"
"DA","WB","Undirected","210","1.3.9"
"WB","ZE","Undirected","211","1.3.9"
"FN","WB","Undirected","212","1.3.9"
"DA","FV","Undirected","213","1.3.9"
"FV","ZE","Undirected","214","1.3.9"
"FN","FV","Undirected","215","1.3.9"
"DA","ZE","Undirected","216","1.3.9"
"DA","FN","Undirected","217","1.3.9"
"FN","ZE","Undirected","218","1.3.9"
"AZ","EP","Undirected","219","1.4.1"
"EP","TM","Undirected","220","1.4.1"
"AZ","TM","Undirected","221","1.4.1"
"FN","TM","Undirected","222","1.4.1"
"CO","TM","Undirected","223","1.4.1"
"CO","FN","Undirected","224","1.4.1"
"FN","TM","Undirected","225","1.4.1"
"AZ","CO","Undirected","226","1.4.1"
"CO","EP","Undirected","227","1.4.1"
"AZ","EP","Undirected","228","1.4.1"
"TH","TM","Undirected","229","1.4.1"
"FN","TH","Undirected","230","1.4.1"
"FN","TM","Undirected","231","1.4.1"
"CO","FN","Undirected","232","1.4.1"
"FN","NT","Undirected","233","1.4.1"
"CO","TH","Undirected","234","1.4.3"
"CO","TM","Undirected","235","1.4.3"
"TH","TM","Undirected","236","1.4.3"
"AZ","EP","Undirected","237","1.4.3"
"CO","EP","Undirected","238","1.4.3"
"AZ","CO","Undirected","239","1.4.3"
"DM","JV","Undirected","240","1.5.4"
"FF","JV","Undirected","241","1.5.6"
"JA","JV","Undirected","242","1.5.6"
"FF","JA","Undirected","243","1.5.6"
"TH","VI","Undirected","244","1.5.8"
"TM","VI","Undirected","245","1.5.8"
"CO","VI","Undirected","246","1.5.8"
"TH","TM","Undirected","247","1.5.8"
"CO","TH","Undirected","248","1.5.8"
"CO","TM","Undirected","249","1.5.8"
"FN","SF","Undirected","250","1.5.8"
"FN","SF","Undirected","251","1.5.9"
"FD","FN","Undirected","252","1.5.9"
"FL","FN","Undirected","253","1.5.9"
"FN","MT","Undirected","254","1.5.9"
"FN","VI","Undirected","255","1.5.9"
"FN","MT","Undirected","256","1.5.10"
"FB","FN","Undirected","257","1.5.10"
"FN","ID","Undirected","258","1.5.10"
"FN","MT","Undirected","259","1.5.10"
"BM","FN","Undirected","260","1.5.12"
"FN","JA","Undirected","261","1.5.12"
"JA","SG","Undirected","262","1.5.13"
"FN","JA","Undirected","263","1.5.13"
"FN","JA","Undirected","264","1.5.13"
"FN","JV","Undirected","265","1.5.13"
"JA","JV","Undirected","266","1.5.13"
"JA","JV","Undirected","267","1.5.13"
"FN","JV","Undirected","268","1.5.13"
"FN","JV","Undirected","269","1.6.1"
"TH","TM","Undirected","270","1.6.1"
"FN","JV","Undirected","271","1.6.1"
"DS","JV","Undirected","272","1.6.1"
"FN","TH","Undirected","273","1.6.1"
"JA","JV","Undirected","274","1.6.2"
"FN","JV","Undirected","275","1.7.1"
"SP","SS","Undirected","276","1.7.1"
"JV","SS","Undirected","277","1.7.1"
"FN","JV","Undirected","278","1.7.1"
"JV","SC","Undirected","279","1.7.2"
"SC","SD","Undirected","280","1.7.2"
"CI","PO","Undirected","281","1.7.2"
"JV","PO","Undirected","282","1.7.4"
"CE","JV","Undirected","283","1.7.5"
"BH","JV","Undirected","284","1.7.5"
"BW","JV","Undirected","285","1.7.5"
"JV","WH","Undirected","286","1.7.5"
"JV","WI","Undirected","287","1.7.5"
"IK","JV","Undirected","288","1.7.5"
"JV","SE","Undirected","289","1.7.5"
"JV","TE","Undirected","290","1.7.5"
"JV","RM","Undirected","291","1.7.5"
"JV","PT","Undirected","292","1.7.5"
"FN","SS","Undirected","293","1.7.6"
"DS","FN","Undirected","294","1.7.6"
"SM","SS","Undirected","295","1.7.6"
"FN","SM","Undirected","296","1.7.6"
"DS","FN","Undirected","297","1.7.6"
"DS","SS","Undirected","298","1.7.6"
"JV","LR","Undirected","299","1.7.7"
"JV","RA","Undirected","300","1.7.7"
"BC","JV","Undirected","301","1.7.7"
"AA","JV","Undirected","302","1.7.7"
"BI","JV","Undirected","303","1.7.7"
"BI","JU","Undirected","304","1.7.8"
"BI","JV","Undirected","305","1.7.8"
"CH","JV","Undirected","306","1.7.9"
"BM","JV","Undirected","307","1.7.9"
"JU","JV","Undirected","308","1.7.9"
"CH","JV","Undirected","309","1.7.9"
"CK","JV","Undirected","310","1.7.9"
"JV","PA","Undirected","311","1.7.9"
"BM","JU","Undirected","312","1.7.9"
"BM","CH","Undirected","313","1.7.9"
"BM","CK","Undirected","314","1.7.9"
"BM","PA","Undirected","315","1.7.9"
"CH","JU","Undirected","316","1.7.9"
"CK","JU","Undirected","317","1.7.9"
"JU","PA","Undirected","318","1.7.9"
"CH","CK","Undirected","319","1.7.9"
"CH","PA","Undirected","320","1.7.9"
"CK","PA","Undirected","321","1.7.9"
"CH","JU","Undirected","322","1.7.10"
"CH","PA","Undirected","323","1.7.10"
"JU","PA","Undirected","324","1.7.10"
"BI","JU","Undirected","325","1.7.10"
"BR","JU","Undirected","326","1.7.10"
"CN","JU","Undirected","327","1.7.10"
"CC","JU","Undirected","328","1.7.10"
"CH","JU","Undirected","329","1.7.10"
"BR","CN","Undirected","330","1.7.10"
"BR","CC","Undirected","331","1.7.10"
"BR","CH","Undirected","332","1.7.10"
"CC","CN","Undirected","333","1.7.10"
"CH","CN","Undirected","334","1.7.10"
"CC","CH","Undirected","335","1.7.10"
"BR","JV","Undirected","336","1.7.10"
"CN","JV","Undirected","337","1.7.10"
"CC","JV","Undirected","338","1.7.10"
"JU","JV","Undirected","339","1.7.10"
"JV","PA","Undirected","340","1.7.10"
"BM","JV","Undirected","341","1.7.10"
"BR","CN","Undirected","342","1.7.10"
"BR","CC","Undirected","343","1.7.10"
"BR","JU","Undirected","344","1.7.10"
"BR","PA","Undirected","345","1.7.10"
"BM","BR","Undirected","346","1.7.10"
"CC","CN","Undirected","347","1.7.10"
"CN","JU","Undirected","348","1.7.10"
"CN","PA","Undirected","349","1.7.10"
"BM","CN","Undirected","350","1.7.10"
"CC","JU","Undirected","351","1.7.10"
"CC","PA","Undirected","352","1.7.10"
"BM","CC","Undirected","353","1.7.10"
"JU","PA","Undirected","354","1.7.10"
"BM","JU","Undirected","355","1.7.10"
"BM","PA","Undirected","356","1.7.10"
"BR","JV","Undirected","357","1.7.11"
"CN","JV","Undirected","358","1.7.11"
"CC","JV","Undirected","359","1.7.11"
"JU","JV","Undirected","360","1.7.11"
"CH","JV","Undirected","361","1.7.11"
"JV","PA","Undirected","362","1.7.11"
"BR","CN","Undirected","363","1.7.11"
"BR","CC","Undirected","364","1.7.11"
"BR","JU","Undirected","365","1.7.11"
"BR","CH","Undirected","366","1.7.11"
"BR","PA","Undirected","367","1.7.11"
"CC","CN","Undirected","368","1.7.11"
"CN","JU","Undirected","369","1.7.11"
"CH","CN","Undirected","370","1.7.11"
"CN","PA","Undirected","371","1.7.11"
"CC","JU","Undirected","372","1.7.11"
"CC","CH","Undirected","373","1.7.11"
"CC","PA","Undirected","374","1.7.11"
"CH","JU","Undirected","375","1.7.11"
"JU","PA","Undirected","376","1.7.11"
"CH","PA","Undirected","377","1.7.11"
"FN","SS","Undirected","378","1.8.1"
"JV","SS","Undirected","379","1.8.1"
"FN","JV","Undirected","380","1.8.1"
"FN","JV","Undirected","381","1.8.2"
"DS","JV","Undirected","382","1.8.2"
"DS","FN","Undirected","383","1.8.2"
"FN","JV","Undirected","384","1.8.2"
"FN","JA","Undirected","385","1.8.2"
"JA","JV","Undirected","386","1.8.2"
"CH","JU","Undirected","387","1.8.3"
"CH","PA","Undirected","388","1.8.3"
"JU","PA","Undirected","389","1.8.3"
"JA","PA","Undirected","390","1.8.3"
"FN","JA","Undirected","391","1.8.3"
"JA","JV","Undirected","392","1.8.3"
"FN","JV","Undirected","393","1.8.3"
"FN","JV","Undirected","394","1.8.4"
"FN","JA","Undirected","395","1.8.4"
"JA","JV","Undirected","396","1.8.4"
"FN","JV","Undirected","397","1.8.4"
"JA","JV","Undirected","398","1.8.4"
"JA","JV","Undirected","399","1.8.5"
"JV","PO","Undirected","400","1.8.5"
"JV","SS","Undirected","401","1.8.5"
"JA","PO","Undirected","402","1.8.5"
"JA","SS","Undirected","403","1.8.5"
