Source,Target,Type,Id,Label
"DU","PN","Undirected","232","3.8.20"
"GU","PN","Undirected","233","3.8.20"
"BB","PN","Undirected","234","3.8.20"
"PN","QU","Undirected","235","3.8.20"
"BJ","DU","Undirected","236","3.8.20"
"BJ","GU","Undirected","237","3.8.20"
"BB","BJ","Undirected","238","3.8.20"
"BJ","QU","Undirected","239","3.8.20"
"DU","GU","Undirected","240","3.8.20"
"BB","DU","Undirected","241","3.8.20"
"DU","QU","Undirected","242","3.8.20"
"BB","GU","Undirected","243","3.8.20"
"GU","QU","Undirected","244","3.8.20"
"BB","QU","Undirected","245","3.8.20"
"TH","TM","Undirected","246","3.8.20"
"BZ","TH","Undirected","247","3.8.20"
"PN","TH","Undirected","248","3.8.20"
"BZ","PN","Undirected","249","3.8.20"
"BB","TH","Undirected","250","3.8.20"
"JV","TH","Undirected","251","3.8.20"
"PN","TH","Undirected","252","3.8.20"
"JV","PN","Undirected","253","3.8.20"
"JV","TH","Undirected","254","3.8.20"
"TH","TM","Undirected","255","3.8.20"
"JV","TH","Undirected","256","3.8.20"
"TH","TM","Undirected","257","3.8.20"
"JV","TH","Undirected","258","3.8.20"
"PN","TH","Undirected","259","3.8.20"
"JV","QU","Undirected","260","3.8.20"
"TH","TM","Undirected","261","3.8.20"
"TH","TM","Undirected","262","3.8.20"
"AZ","JA","Undirected","263","3.8.21"
"JA","TH","Undirected","264","3.8.21"
"JA","TM","Undirected","265","3.8.21"
"JA","PN","Undirected","266","3.8.21"
"BJ","JA","Undirected","267","3.8.21"
"DU","JA","Undirected","268","3.8.21"
"GU","JA","Undirected","269","3.8.21"
"BB","JA","Undirected","270","3.8.21"
"JA","QU","Undirected","271","3.8.21"
"TH","TM","Undirected","272","3.8.21"
"PN","TH","Undirected","273","3.8.21"
"BJ","TH","Undirected","274","3.8.21"
"DU","TH","Undirected","275","3.8.21"
"GU","TH","Undirected","276","3.8.21"
"BB","TH","Undirected","277","3.8.21"
"QU","TH","Undirected","278","3.8.21"
"PN","TM","Undirected","279","3.8.21"
"BJ","TM","Undirected","280","3.8.21"
"DU","TM","Undirected","281","3.8.21"
"GU","TM","Undirected","282","3.8.21"
"BB","TM","Undirected","283","3.8.21"
"QU","TM","Undirected","284","3.8.21"
"BJ","PN","Undirected","285","3.8.21"
"DU","PN","Undirected","286","3.8.21"
"GU","PN","Undirected","287","3.8.21"
"BB","PN","Undirected","288","3.8.21"
"PN","QU","Undirected","289","3.8.21"
"BJ","DU","Undirected","290","3.8.21"
"BJ","GU","Undirected","291","3.8.21"
"BB","BJ","Undirected","292","3.8.21"
"BJ","QU","Undirected","293","3.8.21"
"DU","GU","Undirected","294","3.8.21"
"BB","DU","Undirected","295","3.8.21"
"DU","QU","Undirected","296","3.8.21"
"BB","GU","Undirected","297","3.8.21"
"GU","QU","Undirected","298","3.8.21"
"BB","QU","Undirected","299","3.8.21"
"JA","PN","Undirected","300","3.8.21"
"JA","TH","Undirected","301","3.8.21"
"PN","TH","Undirected","302","3.8.21"
"JA","TM","Undirected","303","3.8.21"
"JA","PN","Undirected","304","3.8.21"
"BJ","JA","Undirected","305","3.8.21"
"DU","JA","Undirected","306","3.8.21"
"GU","JA","Undirected","307","3.8.21"
"BB","JA","Undirected","308","3.8.21"
"JA","QU","Undirected","309","3.8.21"
"BJ","PN","Undirected","310","3.8.21"
"DU","PN","Undirected","311","3.8.21"
"GU","PN","Undirected","312","3.8.21"
"BB","PN","Undirected","313","3.8.21"
"PN","QU","Undirected","314","3.8.21"
"BJ","DU","Undirected","315","3.8.21"
"BJ","GU","Undirected","316","3.8.21"
"BB","BJ","Undirected","317","3.8.21"
"BJ","QU","Undirected","318","3.8.21"
"DU","GU","Undirected","319","3.8.21"
"BB","DU","Undirected","320","3.8.21"
"DU","QU","Undirected","321","3.8.21"
"BB","GU","Undirected","322","3.8.21"
"GU","QU","Undirected","323","3.8.21"
"BB","QU","Undirected","324","3.8.21"
"BU","GA","Undirected","325","3.8.22"
