Source,Target,Type,Id,Label
BL,FN,Undirected,130,1.3.4
FV,DA,Undirected,131,1.3.4
FV,ZE,Undirected,132,1.3.4
FV,FN,Undirected,133,1.3.4
DA,ZE,Undirected,134,1.3.4
DA,FN,Undirected,135,1.3.4
ZE,FN,Undirected,136,1.3.4
FA,DA,Undirected,137,1.3.6
FA,FT,Undirected,138,1.3.6
FA,ZE,Undirected,139,1.3.6
FA,FN,Undirected,140,1.3.6
FA,LI,Undirected,141,1.3.6
FA,FV,Undirected,142,1.3.6
FA,BL,Undirected,143,1.3.6
DA,FT,Undirected,144,1.3.6
DA,ZE,Undirected,145,1.3.6
DA,FN,Undirected,146,1.3.6
DA,LI,Undirected,147,1.3.6
DA,FV,Undirected,148,1.3.6
DA,BL,Undirected,149,1.3.6
FT,ZE,Undirected,150,1.3.6
FT,FN,Undirected,151,1.3.6
FT,LI,Undirected,152,1.3.6
FT,FV,Undirected,153,1.3.6
FT,BL,Undirected,154,1.3.6
ZE,FN,Undirected,155,1.3.6
ZE,LI,Undirected,156,1.3.6
ZE,FV,Undirected,157,1.3.6
ZE,BL,Undirected,158,1.3.6
FN,LI,Undirected,159,1.3.6
FN,FV,Undirected,160,1.3.6
FN,BL,Undirected,161,1.3.6
LI,FV,Undirected,162,1.3.6
LI,BL,Undirected,163,1.3.6
FV,BL,Undirected,164,1.3.6
FT,BL,Undirected,165,1.3.7
FT,FA,Undirected,166,1.3.7
FT,LI,Undirected,167,1.3.7
FT,FV,Undirected,168,1.3.7
BL,FA,Undirected,169,1.3.7
BL,LI,Undirected,170,1.3.7
BL,FV,Undirected,171,1.3.7
FA,LI,Undirected,172,1.3.7
FA,FV,Undirected,173,1.3.7
LI,FV,Undirected,174,1.3.7
ZE,BL,Undirected,175,1.3.8
ZE,FV,Undirected,176,1.3.8
ZE,FT,Undirected,177,1.3.8
ZE,FA,Undirected,178,1.3.8
ZE,LI,Undirected,179,1.3.8
ZE,DA,Undirected,180,1.3.8
ZE,FN,Undirected,181,1.3.8
BL,FV,Undirected,182,1.3.8
BL,FT,Undirected,183,1.3.8
BL,FA,Undirected,184,1.3.8
BL,LI,Undirected,185,1.3.8
BL,DA,Undirected,186,1.3.8
BL,FN,Undirected,187,1.3.8
FV,FT,Undirected,188,1.3.8
FV,FA,Undirected,189,1.3.8
FV,LI,Undirected,190,1.3.8
FV,DA,Undirected,191,1.3.8
FV,FN,Undirected,192,1.3.8
FT,FA,Undirected,193,1.3.8
FT,LI,Undirected,194,1.3.8
FT,DA,Undirected,195,1.3.8
FT,FN,Undirected,196,1.3.8
FA,LI,Undirected,197,1.3.8
FA,DA,Undirected,198,1.3.8
FA,FN,Undirected,199,1.3.8
LI,DA,Undirected,200,1.3.8
LI,FN,Undirected,201,1.3.8
DA,FN,Undirected,202,1.3.8
FV,DA,Undirected,203,1.3.9
FV,ZE,Undirected,204,1.3.9
FV,FN,Undirected,205,1.3.9
DA,ZE,Undirected,206,1.3.9
DA,FN,Undirected,207,1.3.9
ZE,FN,Undirected,208,1.3.9
WB,FV,Undirected,209,1.3.9
WB,DA,Undirected,210,1.3.9
WB,ZE,Undirected,211,1.3.9
WB,FN,Undirected,212,1.3.9
FV,DA,Undirected,213,1.3.9
FV,ZE,Undirected,214,1.3.9
FV,FN,Undirected,215,1.3.9
DA,ZE,Undirected,216,1.3.9
DA,FN,Undirected,217,1.3.9
ZE,FN,Undirected,218,1.3.9
EP,AZ,Undirected,219,1.4.1
EP,TM,Undirected,220,1.4.1
AZ,TM,Undirected,221,1.4.1
TM,FN,Undirected,222,1.4.1
TM,CO,Undirected,223,1.4.1
FN,CO,Undirected,224,1.4.1
FN,TM,Undirected,225,1.4.1
CO,AZ,Undirected,226,1.4.1
CO,EP,Undirected,227,1.4.1
AZ,EP,Undirected,228,1.4.1
TH,TM,Undirected,229,1.4.1
TH,FN,Undirected,230,1.4.1
TM,FN,Undirected,231,1.4.1
FN,CO,Undirected,232,1.4.1
FN,NT,Undirected,233,1.4.1
CO,TH,Undirected,234,1.4.3
CO,TM,Undirected,235,1.4.3
TH,TM,Undirected,236,1.4.3
EP,AZ,Undirected,237,1.4.3
EP,CO,Undirected,238,1.4.3
AZ,CO,Undirected,239,1.4.3
JV,DM,Undirected,240,1.5.4
JV,FF,Undirected,241,1.5.6
JV,JA,Undirected,242,1.5.6
FF,JA,Undirected,243,1.5.6
VI,TH,Undirected,244,1.5.8
VI,TM,Undirected,245,1.5.8
VI,CO,Undirected,246,1.5.8
TH,TM,Undirected,247,1.5.8
TH,CO,Undirected,248,1.5.8
TM,CO,Undirected,249,1.5.8
FN,SF,Undirected,250,1.5.8
SF,FN,Undirected,251,1.5.9
FN,FD,Undirected,252,1.5.9
FN,FL,Undirected,253,1.5.9
MT,FN,Undirected,254,1.5.9
VI,FN,Undirected,255,1.5.9
FN,MT,Undirected,256,1.5.10
FN,FB,Undirected,257,1.5.10
FN,ID,Undirected,258,1.5.10
FN,MT,Undirected,259,1.5.10
BM,FN,Undirected,260,1.5.12
FN,JA,Undirected,261,1.5.12
JA,SG,Undirected,262,1.5.13
FN,JA,Undirected,263,1.5.13
FN,JA,Undirected,264,1.5.13
FN,JV,Undirected,265,1.5.13
JA,JV,Undirected,266,1.5.13
JA,JV,Undirected,267,1.5.13
JV,FN,Undirected,268,1.5.13
JV,FN,Undirected,269,1.6.1
TH,TM,Undirected,270,1.6.1
JV,FN,Undirected,271,1.6.1
JV,DS,Undirected,272,1.6.1
FN,TH,Undirected,273,1.6.1
JV,JA,Undirected,274,1.6.2
JV,FN,Undirected,275,1.7.1
JV,SS,Undirected,276,1.7.1
JV,FN,Undirected,277,1.7.1
JV,SC,Undirected,278,1.7.2
SC,SD,Undirected,279,1.7.2
PO,CI,Undirected,280,1.7.2
JV,PO,Undirected,281,1.7.4
JV,CE,Undirected,282,1.7.5
JV,BH,Undirected,283,1.7.5
JV,BW,Undirected,284,1.7.5
JV,WH,Undirected,285,1.7.5
JV,WI,Undirected,286,1.7.5
JV,IK,Undirected,287,1.7.5
JV,SE,Undirected,288,1.7.5
JV,TE,Undirected,289,1.7.5
JV,RM,Undirected,290,1.7.5
JV,PT,Undirected,291,1.7.5
FN,SS,Undirected,292,1.7.6
FN,DS,Undirected,293,1.7.6
SS,SM,Undirected,294,1.7.6
FN,SM,Undirected,295,1.7.6
FN,DS,Undirected,296,1.7.6
SS,DS,Undirected,297,1.7.6
JV,LR,Undirected,298,1.7.7
JV,RA,Undirected,299,1.7.7
JV,BC,Undirected,300,1.7.7
JV,AA,Undirected,301,1.7.7
JV,BI,Undirected,302,1.7.7
JU,BI,Undirected,303,1.7.8
JV,BI,Undirected,304,1.7.8
JV,CH,Undirected,305,1.7.9
JV,BM,Undirected,306,1.7.9
JV,JU,Undirected,307,1.7.9
JV,CH,Undirected,308,1.7.9
JV,CK,Undirected,309,1.7.9
JV,PA,Undirected,310,1.7.9
BM,JU,Undirected,311,1.7.9
BM,CH,Undirected,312,1.7.9
BM,CK,Undirected,313,1.7.9
BM,PA,Undirected,314,1.7.9
JU,CH,Undirected,315,1.7.9
JU,CK,Undirected,316,1.7.9
JU,PA,Undirected,317,1.7.9
CH,CK,Undirected,318,1.7.9
CH,PA,Undirected,319,1.7.9
CK,PA,Undirected,320,1.7.9
JU,CH,Undirected,321,1.7.10
PA,CH,Undirected,322,1.7.10
PA,JU,Undirected,323,1.7.10
JU,BI,Undirected,324,1.7.10
JU,BR,Undirected,325,1.7.10
JU,CN,Undirected,326,1.7.10
JU,CC,Undirected,327,1.7.10
JU,CH,Undirected,328,1.7.10
BR,CN,Undirected,329,1.7.10
BR,CC,Undirected,330,1.7.10
BR,CH,Undirected,331,1.7.10
CN,CC,Undirected,332,1.7.10
CN,CH,Undirected,333,1.7.10
CC,CH,Undirected,334,1.7.10
JV,BR,Undirected,335,1.7.10
JV,CN,Undirected,336,1.7.10
JV,CC,Undirected,337,1.7.10
JV,JU,Undirected,338,1.7.10
JV,PA,Undirected,339,1.7.10
JV,BM,Undirected,340,1.7.10
BR,CN,Undirected,341,1.7.10
BR,CC,Undirected,342,1.7.10
BR,JU,Undirected,343,1.7.10
BR,PA,Undirected,344,1.7.10
BR,BM,Undirected,345,1.7.10
CN,CC,Undirected,346,1.7.10
CN,JU,Undirected,347,1.7.10
CN,PA,Undirected,348,1.7.10
CN,BM,Undirected,349,1.7.10
CC,JU,Undirected,350,1.7.10
CC,PA,Undirected,351,1.7.10
CC,BM,Undirected,352,1.7.10
JU,PA,Undirected,353,1.7.10
JU,BM,Undirected,354,1.7.10
PA,BM,Undirected,355,1.7.10
JV,BR,Undirected,356,1.7.11
JV,CN,Undirected,357,1.7.11
JV,CC,Undirected,358,1.7.11
JV,JU,Undirected,359,1.7.11
JV,CH,Undirected,360,1.7.11
JV,PA,Undirected,361,1.7.11
BR,CN,Undirected,362,1.7.11
BR,CC,Undirected,363,1.7.11
BR,JU,Undirected,364,1.7.11
BR,CH,Undirected,365,1.7.11
BR,PA,Undirected,366,1.7.11
CN,CC,Undirected,367,1.7.11
CN,JU,Undirected,368,1.7.11
CN,CH,Undirected,369,1.7.11
CN,PA,Undirected,370,1.7.11
CC,JU,Undirected,371,1.7.11
CC,CH,Undirected,372,1.7.11
CC,PA,Undirected,373,1.7.11
JU,CH,Undirected,374,1.7.11
JU,PA,Undirected,375,1.7.11
CH,PA,Undirected,376,1.7.11
FN,SS,Undirected,377,1.8.1
JV,SS,Undirected,378,1.8.1
JV,FN,Undirected,379,1.8.1
JV,FN,Undirected,380,1.8.2
JV,DS,Undirected,381,1.8.2
FN,DS,Undirected,382,1.8.2
FN,JV,Undirected,383,1.8.2
FN,JA,Undirected,384,1.8.2
JV,JA,Undirected,385,1.8.2
CH,JU,Undirected,386,1.8.3
CH,PA,Undirected,387,1.8.3
JU,PA,Undirected,388,1.8.3
PA,JA,Undirected,389,1.8.3
JA,FN,Undirected,390,1.8.3
JA,JV,Undirected,391,1.8.3
FN,JV,Undirected,392,1.8.3
FN,JV,Undirected,393,1.8.4
JA,FN,Undirected,394,1.8.4
JA,JV,Undirected,395,1.8.4
FN,JV,Undirected,396,1.8.4
JA,JV,Undirected,397,1.8.4
JA,JV,Undirected,398,1.8.5
PO,JV,Undirected,399,1.8.5
JV,SS,Undirected,400,1.8.5
PO,JA,Undirected,401,1.8.5
JA,SS,Undirected,402,1.8.5
TH,GP,Undirected,403,2.1.19
TH,BZ,Undirected,404,2.2.2
BZ,JV,Undirected,405,2.2.2
JV,SE,Undirected,406,2.2.3
CO,EP,Undirected,407,2.3.1
CO,AZ,Undirected,408,2.3.1
CO,GA,Undirected,409,2.3.1
EP,AZ,Undirected,410,2.3.1
EP,GA,Undirected,411,2.3.1
AZ,GA,Undirected,412,2.3.1
TH,TM,Undirected,413,2.3.2
CO,TM,Undirected,414,2.3.3
PZ,TM,Undirected,415,2.3.3
CO,PZ,Undirected,416,2.3.3
TM,CO,Undirected,417,2.3.3
EP,AZ,Undirected,418,2.3.4
TM,CO,Undirected,419,2.3.4
CO,JV,Undirected,420,2.3.5
JV,LP,Undirected,421,2.3.6
JV,DH,Undirected,422,2.3.6
LP,DH,Undirected,423,2.3.6
JV,CF,Undirected,424,2.3.6
JV,CO,Undirected,425,2.3.6
CO,JV,Undirected,426,2.3.7
TM,CO,Undirected,427,2.3.8
TM,JV,Undirected,428,2.3.8
JV,TH,Undirected,429,2.3.8
JV,TM,Undirected,430,2.3.8
TH,TM,Undirected,431,2.3.8
JV,CO,Undirected,432,2.3.8
TM,CO,Undirected,433,2.3.8
JV,TM,Undirected,434,2.3.8
JV,CO,Undirected,435,2.3.8
TM,CO,Undirected,436,2.3.8
TM,JV,Undirected,437,2.3.8
EP,AZ,Undirected,438,2.3.8
EP,TM,Undirected,439,2.3.8
AZ,TM,Undirected,440,2.3.8
JV,TM,Undirected,441,2.3.8
JV,CO,Undirected,442,2.3.8
TM,CO,Undirected,443,2.3.8
CO,TM,Undirected,444,2.3.8
TH,TM,Undirected,445,2.3.8
EP,AZ,Undirected,446,2.3.8
TM,JV,Undirected,447,2.3.8
EP,TM,Undirected,448,2.3.8
TM,CO,Undirected,449,2.3.8
TM,JV,Undirected,450,2.3.8
TM,TH,Undirected,451,2.3.8
TH,JV,Undirected,452,2.3.8
TH,TM,Undirected,453,2.3.8
JV,CO,Undirected,454,2.3.8
TH,TM,Undirected,455,2.3.9
TH,TM,Undirected,456,2.3.9
TH,JV,Undirected,457,2.3.9
TM,JV,Undirected,458,2.3.9
TH,JV,Undirected,459,2.3.9
CO,TM,Undirected,460,2.3.9
CO,JV,Undirected,461,2.3.9
TH,TM,Undirected,462,2.3.10
TH,JV,Undirected,463,2.3.10
JV,CO,Undirected,464,2.3.10
JV,CO,Undirected,465,2.3.11
CO,JV,Undirected,466,2.4.2
CO,JV,Undirected,467,2.4.3
JV,CO,Undirected,468,2.4.3
JV,CO,Undirected,469,2.4.4
JV,LL,Undirected,470,2.4.4
CO,LL,Undirected,471,2.4.4
JV,LL,Undirected,472,2.4.4
JV,JA,Undirected,473,2.4.5
JV,CO,Undirected,474,2.4.5
JV,JA,Undirected,475,2.4.5
JV,LL,Undirected,476,2.4.5
CO,JV,Undirected,477,2.5.1
JV,JA,Undirected,478,2.5.1
JV,CO,Undirected,479,2.5.2
JV,KA,Undirected,480,2.5.2
JV,CO,Undirected,481,2.5.3
JV,CO,Undirected,482,2.5.4
JV,SO,Undirected,483,2.5.5
JV,JA,Undirected,484,2.5.5
SO,JA,Undirected,485,2.5.5
JV,CO,Undirected,486,2.5.5
JA,SO,Undirected,487,2.5.5
JV,CO,Undirected,488,2.5.6
JV,CO,Undirected,489,2.5.7
CO,JV,Undirected,490,2.5.8
JV,FF,Undirected,491,2.5.8
JV,CO,Undirected,492,2.5.8
JV,FF,Undirected,493,2.5.9
CO,JV,Undirected,494,2.5.9
CO,FF,Undirected,495,2.5.9
JV,FF,Undirected,496,2.5.9
TH,TM,Undirected,497,2.5.10
TH,JA,Undirected,498,2.5.10
TM,JA,Undirected,499,2.5.10
JA,JV,Undirected,500,2.5.10
JA,LL,Undirected,501,2.5.10
JA,JV,Undirected,502,2.5.10
JA,SO,Undirected,503,2.5.10
JV,CO,Undirected,504,2.8.1
JV,FF,Undirected,505,2.8.1
CO,FF,Undirected,506,2.8.1
FF,MI,Undirected,507,2.8.2
FF,MI,Undirected,508,2.8.3
JV,CO,Undirected,509,2.8.4
FF,JV,Undirected,510,2.8.4
FF,GR,Undirected,511,2.8.5
FF,GR,Undirected,512,2.8.7
FF,JV,Undirected,513,2.8.7
FF,GR,Undirected,514,2.8.7
FF,MI,Undirected,515,2.8.8
FF,JV,Undirected,516,2.8.8
MI,JV,Undirected,517,2.8.8
MI,CO,Undirected,518,2.8.8
MI,FF,Undirected,519,2.8.8
CO,FF,Undirected,520,2.8.9
CO,JV,Undirected,521,2.8.9
FF,JV,Undirected,522,2.8.9
TH,TM,Undirected,523,3.1.13
TH,EP,Undirected,524,3.1.13
TH,AZ,Undirected,525,3.1.13
TM,EP,Undirected,526,3.1.13
TM,AZ,Undirected,527,3.1.13
EP,AZ,Undirected,528,3.1.13
GI,MN,Undirected,529,3.2.6
MG,MV,Undirected,530,3.2.8
MG,TG,Undirected,531,3.2.8
MG,GI,Undirected,532,3.2.8
MG,MA,Undirected,533,3.2.8
GI,MA,Undirected,534,3.2.8
GI,BT,Undirected,535,3.3.1
BT,LA,Undirected,536,3.3.1
MG,GI,Undirected,537,3.3.1
MG,MA,Undirected,538,3.3.1
GI,MA,Undirected,539,3.3.1
GP,WP,Undirected,540,3.3.2
GP,AM,Undirected,541,3.3.2
GP,NP,Undirected,542,3.3.2
GP,MP,Undirected,543,3.3.2
GI,MA,Undirected,544,3.3.2
GP,MA,Undirected,545,3.3.2
GP,AM,Undirected,546,3.3.2
GP,MM,Undirected,547,3.3.2
GP,MA,Undirected,548,3.3.2
GP,MM,Undirected,549,3.3.2
MA,MM,Undirected,550,3.3.2
BT,MA,Undirected,551,3.3.3
GI,MA,Undirected,552,3.3.4
MA,WP,Undirected,553,3.3.4
GP,AM,Undirected,554,3.3.4
GP,DV,Undirected,555,3.3.4
GP,WP,Undirected,556,3.3.4
AM,DV,Undirected,557,3.3.4
AM,WP,Undirected,558,3.3.4
DV,WP,Undirected,559,3.3.4
MA,MM,Undirected,560,3.3.5
GI,MA,Undirected,561,3.3.5
GI,MG,Undirected,562,3.3.5
MA,MG,Undirected,563,3.3.5
MA,GI,Undirected,564,3.3.7
MA,MG,Undirected,565,3.3.7
GI,MG,Undirected,566,3.3.7
MG,TG,Undirected,567,3.3.7
TG,MA,Undirected,568,3.3.7
MA,GI,Undirected,569,3.3.8
GI,MG,Undirected,570,3.3.8
GI,MA,Undirected,571,3.3.8
GI,MG,Undirected,572,3.3.8
MA,BO,Undirected,573,3.4.2
MA,BO,Undirected,574,3.4.2
MA,CR,Undirected,575,3.4.2
BO,CR,Undirected,576,3.4.2
MA,CR,Undirected,577,3.4.3
MA,BA,Undirected,578,3.4.3
MA,CM,Undirected,579,3.4.3
BA,CM,Undirected,580,3.4.3
MA,EN,Undirected,581,3.4.3
MA,CR,Undirected,582,3.4.3
EN,CR,Undirected,583,3.4.3
EN,MA,Undirected,584,3.4.4
GT,BO,Undirected,585,3.4.4
JO,BA,Undirected,586,3.4.4
JO,GT,Undirected,587,3.4.4
BA,GT,Undirected,588,3.4.4
CO,CR,Undirected,589,3.4.4
BO,CO,Undirected,590,3.4.5
BO,MA,Undirected,591,3.4.5
BO,CR,Undirected,592,3.4.5
BO,EN,Undirected,593,3.4.5
BO,BA,Undirected,594,3.4.5
CO,MA,Undirected,595,3.4.5
CO,CR,Undirected,596,3.4.5
CO,EN,Undirected,597,3.4.5
CO,BA,Undirected,598,3.4.5
MA,CR,Undirected,599,3.4.5
MA,EN,Undirected,600,3.4.5
MA,BA,Undirected,601,3.4.5
CR,EN,Undirected,602,3.4.5
CR,BA,Undirected,603,3.4.5
EN,BA,Undirected,604,3.4.5
MA,EN,Undirected,605,3.4.5
MA,CO,Undirected,606,3.4.5
EN,CO,Undirected,607,3.4.5
MA,EN,Undirected,608,3.4.5
CR,MA,Undirected,609,3.4.6
MM,PL,Undirected,610,3.5.4
MA,CR,Undirected,611,3.5.5
MA,MM,Undirected,612,3.5.5
MA,SR,Undirected,613,3.5.5
GI,MG,Undirected,614,3.5.6
GI,MG,Undirected,615,3.5.6
GI,TG,Undirected,616,3.5.6
MG,TG,Undirected,617,3.5.6
GI,TG,Undirected,618,3.5.6
MA,CO,Undirected,619,3.6.1
MA,JV,Undirected,620,3.6.1
MA,CO,Undirected,621,3.6.1
JV,CO,Undirected,622,3.6.1
MA,JV,Undirected,623,3.6.2
MA,CO,Undirected,624,3.6.2
JV,CO,Undirected,625,3.6.2
MA,CO,Undirected,626,3.6.3
MA,CR,Undirected,627,3.6.4
MA,JV,Undirected,628,3.6.4
MA,CO,Undirected,629,3.6.4
JV,CO,Undirected,630,3.6.4
BU,CR,Undirected,631,3.6.5
BU,MA,Undirected,632,3.6.5
MA,CO,Undirected,633,3.6.5
MA,JV,Undirected,634,3.6.5
CO,JV,Undirected,635,3.6.5
MA,CO,Undirected,636,3.6.6
MA,JV,Undirected,637,3.6.6
CO,JV,Undirected,638,3.6.6
MA,CO,Undirected,639,3.6.6
MA,CR,Undirected,640,3.6.6
MA,JP,Undirected,641,3.6.6
CR,JP,Undirected,642,3.6.6
MA,JV,Undirected,643,3.6.7
MA,CO,Undirected,644,3.6.7
JV,CO,Undirected,645,3.6.7
MA,CO,Undirected,646,3.6.8
MA,JV,Undirected,647,3.6.8
CO,JV,Undirected,648,3.6.8
MA,CO,Undirected,649,3.6.9
MA,JV,Undirected,650,3.6.9
CO,JV,Undirected,651,3.6.9
MA,PS,Undirected,652,3.6.9
MA,JV,Undirected,653,3.6.9
MA,CO,Undirected,654,3.6.9
JV,CO,Undirected,655,3.6.9
MA,PS,Undirected,656,3.6.9
QU,GU,Undirected,657,3.7.3
QU,GU,Undirected,658,3.7.4
MA,EP,Undirected,659,3.8.3
EP,MA,Undirected,660,3.8.4
TH,TM,Undirected,661,3.8.6
EP,TH,Undirected,662,3.8.7
EP,TM,Undirected,663,3.8.7
TH,TM,Undirected,664,3.8.7
TH,EP,Undirected,665,3.8.7
TH,AZ,Undirected,666,3.8.7
TH,TM,Undirected,667,3.8.7
AZ,TH,Undirected,668,3.8.7
EP,TH,Undirected,669,3.8.8
EP,TM,Undirected,670,3.8.8
TH,TM,Undirected,671,3.8.8
TH,JV,Undirected,672,3.8.8
TH,CO,Undirected,673,3.8.8
JV,CO,Undirected,674,3.8.8
TH,JV,Undirected,675,3.8.9
TH,TM,Undirected,676,3.8.9
TH,AZ,Undirected,677,3.8.9
JV,TM,Undirected,678,3.8.9
JV,AZ,Undirected,679,3.8.9
TM,AZ,Undirected,680,3.8.9
CO,AZ,Undirected,681,3.8.9
CO,TH,Undirected,682,3.8.9
CO,JV,Undirected,683,3.8.9
AZ,TH,Undirected,684,3.8.9
AZ,JV,Undirected,685,3.8.9
TH,JV,Undirected,686,3.8.9
TH,JV,Undirected,687,3.8.9
JV,CO,Undirected,688,3.8.9
EP,JV,Undirected,689,3.8.9
CO,TH,Undirected,690,3.8.10
CO,AZ,Undirected,691,3.8.10
TH,AZ,Undirected,692,3.8.10
MA,CG,Undirected,693,3.8.10
TH,PN,Undirected,694,3.8.10
MA,EP,Undirected,695,3.8.11
TH,TM,Undirected,696,3.8.12
TH,AZ,Undirected,697,3.8.12
TH,EP,Undirected,698,3.8.12
TM,AZ,Undirected,699,3.8.12
TM,EP,Undirected,700,3.8.12
AZ,EP,Undirected,701,3.8.12
TH,TM,Undirected,702,3.8.12
MA,BJ,Undirected,703,3.8.13
MA,DU,Undirected,704,3.8.13
BJ,DU,Undirected,705,3.8.13
MA,JA,Undirected,706,3.8.14
CR,BO,Undirected,707,3.8.15
CR,MA,Undirected,708,3.8.15
BO,MA,Undirected,709,3.8.15
MA,TH,Undirected,710,3.8.15
TH,TM,Undirected,711,3.8.16
TH,EP,Undirected,712,3.8.16
TH,AZ,Undirected,713,3.8.16
TM,EP,Undirected,714,3.8.16
TM,AZ,Undirected,715,3.8.16
EP,AZ,Undirected,716,3.8.16
MA,EP,Undirected,717,3.8.16
TH,EP,Undirected,718,3.8.16
TH,AZ,Undirected,719,3.8.16
EP,AZ,Undirected,720,3.8.16
TH,TM,Undirected,721,3.8.17
TH,TM,Undirected,722,3.8.18
TH,JV,Undirected,723,3.8.18
TM,JV,Undirected,724,3.8.18
JV,TH,Undirected,725,3.8.19
JV,TM,Undirected,726,3.8.19
TH,TM,Undirected,727,3.8.19
PN,BJ,Undirected,728,3.8.19
PN,DU,Undirected,729,3.8.19
PN,BZ,Undirected,730,3.8.19
BJ,DU,Undirected,731,3.8.19
