Source,Target,Type,Id,Label
"FA","ZE","Undirected","154","1.3.8"
"FA","FN","Undirected","155","1.3.8"
"BL","FV","Undirected","156","1.3.8"
"BL","DA","Undirected","157","1.3.8"
"BL","ZE","Undirected","158","1.3.8"
"BL","FN","Undirected","159","1.3.8"
"DA","FV","Undirected","160","1.3.8"
"FV","ZE","Undirected","161","1.3.8"
"FN","FV","Undirected","162","1.3.8"
"DA","ZE","Undirected","163","1.3.8"
"DA","FN","Undirected","164","1.3.8"
"FN","ZE","Undirected","165","1.3.8"
"DA","FV","Undirected","166","1.3.9"
"FV","ZE","Undirected","167","1.3.9"
"FN","FV","Undirected","168","1.3.9"
"DA","ZE","Undirected","169","1.3.9"
"DA","FN","Undirected","170","1.3.9"
"FN","ZE","Undirected","171","1.3.9"
"FV","WB","Undirected","172","1.3.9"
"DA","WB","Undirected","173","1.3.9"
"WB","ZE","Undirected","174","1.3.9"
"FN","WB","Undirected","175","1.3.9"
"DA","FV","Undirected","176","1.3.9"
"FV","ZE","Undirected","177","1.3.9"
"FN","FV","Undirected","178","1.3.9"
"DA","ZE","Undirected","179","1.3.9"
"DA","FN","Undirected","180","1.3.9"
"FN","ZE","Undirected","181","1.3.9"
"FN","TM","Undirected","182","1.4.1"
"TH","TM","Undirected","183","1.4.1"
"FN","TH","Undirected","184","1.4.1"
"FN","TM","Undirected","185","1.4.1"
"CO","FN","Undirected","186","1.4.1"
"FN","NT","Undirected","187","1.4.1"
"DM","JV","Undirected","188","1.5.4"
"FF","JV","Undirected","189","1.5.6"
"FF","JA","Undirected","190","1.5.6"
"JA","JV","Undirected","191","1.5.6"
"TH","VI","Undirected","192","1.5.8"
"TM","VI","Undirected","193","1.5.8"
"CO","VI","Undirected","194","1.5.8"
"TH","TM","Undirected","195","1.5.8"
"CO","TH","Undirected","196","1.5.8"
"CO","TM","Undirected","197","1.5.8"
"FN","SF","Undirected","198","1.5.8"
"FN","SF","Undirected","199","1.5.9"
"FD","FN","Undirected","200","1.5.9"
"FL","FN","Undirected","201","1.5.9"
"FN","MT","Undirected","202","1.5.9"
"FN","VI","Undirected","203","1.5.9"
"FN","MT","Undirected","204","1.5.10"
"FB","FN","Undirected","205","1.5.10"
"FN","ID","Undirected","206","1.5.10"
"BM","FN","Undirected","207","1.5.12"
"FN","JA","Undirected","208","1.5.12"
"JA","SG","Undirected","209","1.5.13"
"FN","JA","Undirected","210","1.5.13"
"FN","JA","Undirected","211","1.5.13"
"FN","JV","Undirected","212","1.5.13"
"JA","JV","Undirected","213","1.5.13"
"JA","JV","Undirected","214","1.5.13"
"FN","JV","Undirected","215","1.5.13"
"FN","JV","Undirected","216","1.6.1"
"DS","JV","Undirected","217","1.6.1"
"JA","JV","Undirected","218","1.6.2"
"SP","SS","Undirected","219","1.7.1"
"JV","SS","Undirected","220","1.7.1"
"FN","JV","Undirected","221","1.7.1"
"JV","SC","Undirected","222","1.7.2"
"JV","PO","Undirected","223","1.7.4"
"CE","JV","Undirected","224","1.7.5"
"BH","JV","Undirected","225","1.7.5"
"BW","JV","Undirected","226","1.7.5"
"JV","WH","Undirected","227","1.7.5"
"JV","WI","Undirected","228","1.7.5"
"IK","JV","Undirected","229","1.7.5"
"JV","SE","Undirected","230","1.7.5"
"JV","TE","Undirected","231","1.7.5"
"JV","RM","Undirected","232","1.7.5"
"JV","PT","Undirected","233","1.7.5"
"FN","SS","Undirected","234","1.7.6"
"DS","FN","Undirected","235","1.7.6"
"SM","SS","Undirected","236","1.7.6"
"FN","SM","Undirected","237","1.7.6"
"DS","FN","Undirected","238","1.7.6"
"JV","LR","Undirected","239","1.7.7"
"JV","RA","Undirected","240","1.7.7"
"BC","JV","Undirected","241","1.7.7"
"AA","JV","Undirected","242","1.7.7"
"BI","JV","Undirected","243","1.7.7"
"JU","JV","Undirected","244","1.7.8"
"BI","JV","Undirected","245","1.7.8"
"JU","JV","Undirected","246","1.7.9"
"CH","JV","Undirected","247","1.7.9"
"BM","JV","Undirected","248","1.7.9"
"CK","JV","Undirected","249","1.7.9"
"JV","PA","Undirected","250","1.7.9"
"CH","JU","Undirected","251","1.7.9"
"BM","JU","Undirected","252","1.7.9"
"CK","JU","Undirected","253","1.7.9"
"JU","PA","Undirected","254","1.7.9"
"BM","CH","Undirected","255","1.7.9"
"CH","CK","Undirected","256","1.7.9"
"CH","PA","Undirected","257","1.7.9"
"BM","CK","Undirected","258","1.7.9"
"BM","PA","Undirected","259","1.7.9"
"CK","PA","Undirected","260","1.7.9"
"JU","PA","Undirected","261","1.7.10"
"CH","JU","Undirected","262","1.7.10"
"BR","JU","Undirected","263","1.7.10"
"CN","JU","Undirected","264","1.7.10"
"CC","JU","Undirected","265","1.7.10"
"JU","JV","Undirected","266","1.7.10"
"BM","JU","Undirected","267","1.7.10"
"CH","PA","Undirected","268","1.7.10"
"BR","PA","Undirected","269","1.7.10"
"CN","PA","Undirected","270","1.7.10"
"CC","PA","Undirected","271","1.7.10"
"JV","PA","Undirected","272","1.7.10"
"BM","PA","Undirected","273","1.7.10"
"BR","CH","Undirected","274","1.7.10"
"CH","CN","Undirected","275","1.7.10"
"CC","CH","Undirected","276","1.7.10"
"CH","JV","Undirected","277","1.7.10"
"BM","CH","Undirected","278","1.7.10"
"BR","CN","Undirected","279","1.7.10"
"BR","CC","Undirected","280","1.7.10"
"BR","JV","Undirected","281","1.7.10"
"BM","BR","Undirected","282","1.7.10"
"CC","CN","Undirected","283","1.7.10"
"CN","JV","Undirected","284","1.7.10"
"BM","CN","Undirected","285","1.7.10"
"CC","JV","Undirected","286","1.7.10"
"BM","CC","Undirected","287","1.7.10"
"BM","JV","Undirected","288","1.7.10"
"BR","JV","Undirected","289","1.7.11"
"CN","JV","Undirected","290","1.7.11"
"CC","JV","Undirected","291","1.7.11"
"JU","JV","Undirected","292","1.7.11"
"CH","JV","Undirected","293","1.7.11"
"JV","PA","Undirected","294","1.7.11"
"BR","CN","Undirected","295","1.7.11"
"BR","CC","Undirected","296","1.7.11"
"BR","JU","Undirected","297","1.7.11"
"BR","CH","Undirected","298","1.7.11"
"BR","PA","Undirected","299","1.7.11"
"CC","CN","Undirected","300","1.7.11"
"CN","JU","Undirected","301","1.7.11"
"CH","CN","Undirected","302","1.7.11"
"CN","PA","Undirected","303","1.7.11"
"CC","JU","Undirected","304","1.7.11"
"CC","CH","Undirected","305","1.7.11"
"CC","PA","Undirected","306","1.7.11"
"CH","JU","Undirected","307","1.7.11"
"JU","PA","Undirected","308","1.7.11"
"CH","PA","Undirected","309","1.7.11"
"JV","SS","Undirected","310","1.8.1"
"FN","JV","Undirected","311","1.8.1"
"FN","JV","Undirected","312","1.8.2"
"DS","JV","Undirected","313","1.8.2"
"DS","FN","Undirected","314","1.8.2"
"FN","JV","Undirected","315","1.8.3"
"JA","JV","Undirected","316","1.8.3"
"FN","JA","Undirected","317","1.8.3"
"FN","JV","Undirected","318","1.8.4"
"JA","JV","Undirected","319","1.8.4"
"FN","JA","Undirected","320","1.8.4"
"JA","JV","Undirected","321","1.8.4"
"FN","JV","Undirected","322","1.8.4"
"JA","JV","Undirected","323","1.8.4"
"JV","PO","Undirected","324","1.8.5"
"FN","SP","Undirected","325","1.8.5"
"FN","SS","Undirected","326","1.8.5"
"SP","SS","Undirected","327","1.8.5"
"JV","SS","Undirected","328","1.8.5"
"JA","PO","Undirected","329","1.8.5"
"JA","SS","Undirected","330","1.8.5"
"GP","TH","Undirected","331","2.1.19"
"BZ","TH","Undirected","332","2.2.2"
"TH","TM","Undirected","333","2.3.2"
"CO","TM","Undirected","334","2.3.3"
"PZ","TH","Undirected","335","2.3.3"
"CO","PZ","Undirected","336","2.3.3"
"CO","TM","Undirected","337","2.3.4"
"JV","LP","Undirected","338","2.3.6"
"DH","JV","Undirected","339","2.3.6"
"DH","LP","Undirected","340","2.3.6"
"CO","JV","Undirected","341","2.3.6"
"CF","JV","Undirected","342","2.3.6"
"CO","JV","Undirected","343","2.3.7"
"JV","TM","Undirected","344","2.3.8"
"CO","TM","Undirected","345","2.3.8"
"JV","TM","Undirected","346","2.3.8"
"JV","TH","Undirected","347","2.3.8"
"JV","TM","Undirected","348","2.3.8"
"TH","TM","Undirected","349","2.3.8"
"TH","TM","Undirected","350","2.3.8"
"AZ","EP","Undirected","351","2.3.8"
"EP","TM","Undirected","352","2.3.8"
"CO","TM","Undirected","353","2.3.8"
"JV","TH","Undirected","354","2.3.8"
"JV","TM","Undirected","355","2.3.9"
"JV","TH","Undirected","356","2.3.9"
"JV","TH","Undirected","357","2.3.10"
"CO","JV","Undirected","358","2.4.1"
"CO","JV","Undirected","359","2.4.2"
"CO","JV","Undirected","360","2.4.3"
"JV","LL","Undirected","361","2.4.3"
"JV","LL","Undirected","362","2.4.4"
"CO","LL","Undirected","363","2.4.4"
"CO","JV","Undirected","364","2.4.4"
"JA","JV","Undirected","365","2.4.5"
"CO","JV","Undirected","366","2.4.5"
"JV","LL","Undirected","367","2.4.5"
"CO","JV","Undirected","368","2.5.1"
"CO","JV","Undirected","369","2.5.2"
"JV","KA","Undirected","370","2.5.2"
"CO","JV","Undirected","371","2.5.3"
"CO","JV","Undirected","372","2.5.4"
"CO","JV","Undirected","373","2.5.5"
"CO","JV","Undirected","374","2.5.6"
"CO","JV","Undirected","375","2.5.7"
"FF","JV","Undirected","376","2.5.8"
"FF","JV","Undirected","377","2.5.9"
"JA","TH","Undirected","378","2.5.10"
"JA","LL","Undirected","379","2.5.10"
"JA","JV","Undirected","380","2.5.10"
"FF","JV","Undirected","381","2.8.1"
"FF","MI","Undirected","382","2.8.2"
"FF","MI","Undirected","383","2.8.3"
"FF","JV","Undirected","384","2.8.4"
"CO","JV","Undirected","385","2.8.4"
"FF","GR","Undirected","386","2.8.5"
"FF","GR","Undirected","387","2.8.7"
"FF","JV","Undirected","388","2.8.7"
"FF","MI","Undirected","389","2.8.8"
"FF","JV","Undirected","390","2.8.8"
"JV","MI","Undirected","391","2.8.8"
"FF","JV","Undirected","392","2.8.9"
"BU","TH","Undirected","393","3.1.13"
"GI","MN","Undirected","394","3.2.6"
"MG","MP","Undirected","395","3.2.8"
"MG","MV","Undirected","396","3.2.8"
"MG","TG","Undirected","397","3.2.8"
"GI","MG","Undirected","398","3.2.8"
"MA","MG","Undirected","399","3.2.8"
"GI","MA","Undirected","400","3.2.8"
"BT","GI","Undirected","401","3.3.1"
"BT","LA","Undirected","402","3.3.1"
"GI","MG","Undirected","403","3.3.1"
"MA","MG","Undirected","404","3.3.1"
"GI","MA","Undirected","405","3.3.1"
"GP","NP","Undirected","406","3.3.2"
"GP","MP","Undirected","407","3.3.2"
"MA","MG","Undirected","408","3.3.2"
"AM","GP","Undirected","409","3.3.2"
"GP","MM","Undirected","410","3.3.2"
"AM","MM","Undirected","411","3.3.2"
"BT","MA","Undirected","412","3.3.3"
"GI","MA","Undirected","413","3.3.4"
"GP","MA","Undirected","414","3.3.4"
"AM","GP","Undirected","415","3.3.4"
"DV","GP","Undirected","416","3.3.4"
"GP","WP","Undirected","417","3.3.4"
"AM","DV","Undirected","418","3.3.4"
"AM","WP","Undirected","419","3.3.4"
"DV","WP","Undirected","420","3.3.4"
"MA","MM","Undirected","421","3.3.5"
"GI","MA","Undirected","422","3.3.5"
"GI","MG","Undirected","423","3.3.5"
"MA","MG","Undirected","424","3.3.5"
"MG","TG","Undirected","425","3.3.7"
"MA","TG","Undirected","426","3.3.7"
"GI","MG","Undirected","427","3.3.8"
"GI","MA","Undirected","428","3.3.8"
"GI","MG","Undirected","429","3.3.8"
"BO","MA","Undirected","430","3.4.2"
"BO","MA","Undirected","431","3.4.2"
"CR","MA","Undirected","432","3.4.2"
"BO","CR","Undirected","433","3.4.2"
"CR","MA","Undirected","434","3.4.3"
"CR","EN","Undirected","435","3.4.3"
"EN","MA","Undirected","436","3.4.3"
"CR","MA","Undirected","437","3.4.3"
"BO","GT","Undirected","438","3.4.4"
"BA","JO","Undirected","439","3.4.4"
"CR","EN","Undirected","440","3.4.5"
"CR","MA","Undirected","441","3.4.5"
"CM","CR","Undirected","442","3.4.5"
"EN","MA","Undirected","443","3.4.5"
"CM","EN","Undirected","444","3.4.5"
"CM","MA","Undirected","445","3.4.5"
"CR","MA","Undirected","446","3.4.6"
"MM","PL","Undirected","447","3.5.4"
"MA","SR","Undirected","448","3.5.5"
"GI","MG","Undirected","449","3.5.6"
"GI","TG","Undirected","450","3.5.6"
"CO","MA","Undirected","451","3.6.1"
"JV","MA","Undirected","452","3.6.1"
"CO","MA","Undirected","453","3.6.1"
"CO","JV","Undirected","454","3.6.1"
"JV","MA","Undirected","455","3.6.2"
"CO","MA","Undirected","456","3.6.2"
"CO","JV","Undirected","457","3.6.2"
"CO","MA","Undirected","458","3.6.3"
"BU","CR","Undirected","459","3.6.5"
"BU","MA","Undirected","460","3.6.5"
"CO","MA","Undirected","461","3.6.5"
"JV","MA","Undirected","462","3.6.5"
"CO","JV","Undirected","463","3.6.5"
"CO","MA","Undirected","464","3.6.6"
"CO","MA","Undirected","465","3.6.6"
"JP","MA","Undirected","466","3.6.6"
"CO","JP","Undirected","467","3.6.6"
"CO","MA","Undirected","468","3.6.8"
"MA","PS","Undirected","469","3.6.9"
"MA","TH","Undirected","470","3.8.4"
"EP","TH","Undirected","471","3.8.7"
"TH","TM","Undirected","472","3.8.7"
"JV","TH","Undirected","473","3.8.8"
"CO","TH","Undirected","474","3.8.8"
"CO","JV","Undirected","475","3.8.8"
"JV","TH","Undirected","476","3.8.9"
"CG","MA","Undirected","477","3.8.10"
"EP","MA","Undirected","478","3.8.11"
"TH","TM","Undirected","479","3.8.12"
"BJ","DU","Undirected","480","3.8.13"
"JV","MA","Undirected","481","3.8.14"
"BO","CR","Undirected","482","3.8.15"
"TH","TM","Undirected","483","3.8.16"
"EP","TH","Undirected","484","3.8.16"
"AZ","TH","Undirected","485","3.8.16"
"EP","TM","Undirected","486","3.8.16"
"AZ","TM","Undirected","487","3.8.16"
"AZ","EP","Undirected","488","3.8.16"
"TH","TM","Undirected","489","3.8.17"
"TH","TM","Undirected","490","3.8.18"
"JV","TH","Undirected","491","3.8.18"
"JV","TM","Undirected","492","3.8.18"
"TH","TM","Undirected","493","3.8.19"
"JV","TH","Undirected","494","3.8.19"
"JV","TM","Undirected","495","3.8.19"
"BB","TH","Undirected","496","3.8.20"
"GU","TH","Undirected","497","3.8.20"
"QU","TH","Undirected","498","3.8.20"
"BB","GU","Undirected","499","3.8.20"
"BB","QU","Undirected","500","3.8.20"
"GU","QU","Undirected","501","3.8.20"
"JV","TH","Undirected","502","3.8.20"
"QU","TH","Undirected","503","3.8.20"
"BB","TH","Undirected","504","3.8.20"
"GU","TH","Undirected","505","3.8.20"
"QU","TH","Undirected","506","3.8.20"
"JV","TH","Undirected","507","3.8.20"
"TH","TM","Undirected","508","3.8.20"
"BB","GU","Undirected","509","3.8.20"
"BB","QU","Undirected","510","3.8.20"
"BB","JV","Undirected","511","3.8.20"
"BB","TM","Undirected","512","3.8.20"
"GU","QU","Undirected","513","3.8.20"
"GU","JV","Undirected","514","3.8.20"
"GU","TM","Undirected","515","3.8.20"
"JV","QU","Undirected","516","3.8.20"
"QU","TM","Undirected","517","3.8.20"
"JV","TM","Undirected","518","3.8.20"
"JV","TH","Undirected","519","3.8.20"
"MA","PN","Undirected","520","3.8.20"
"PN","TH","Undirected","521","3.8.20"
"TH","TM","Undirected","522","3.8.20"
"JA","TH","Undirected","523","3.8.20"
"JA","TH","Undirected","524","3.8.21"
"BB","TH","Undirected","525","3.8.21"
"BB","JA","Undirected","526","3.8.21"
"TH","TM","Undirected","527","3.8.21"
"JA","TM","Undirected","528","3.8.21"
"JA","TH","Undirected","529","3.8.21"
"BB","JA","Undirected","530","3.8.21"
"BJ","JA","Undirected","531","3.8.21"
"DU","JA","Undirected","532","3.8.21"
"GU","JA","Undirected","533","3.8.21"
"JA","QU","Undirected","534","3.8.21"
"JA","PN","Undirected","535","3.8.21"
"BB","BJ","Undirected","536","3.8.21"
"BB","DU","Undirected","537","3.8.21"
"BB","GU","Undirected","538","3.8.21"
"BB","QU","Undirected","539","3.8.21"
"BB","PN","Undirected","540","3.8.21"
"BJ","DU","Undirected","541","3.8.21"
"BJ","GU","Undirected","542","3.8.21"
"BJ","QU","Undirected","543","3.8.21"
"BJ","PN","Undirected","544","3.8.21"
"DU","GU","Undirected","545","3.8.21"
"DU","QU","Undirected","546","3.8.21"
"DU","PN","Undirected","547","3.8.21"
"GU","QU","Undirected","548","3.8.21"
"GU","PN","Undirected","549","3.8.21"
"PN","QU","Undirected","550","3.8.21"
"JA","JV","Undirected","551","3.8.21"
"BU","GA","Undirected","552","3.8.22"
"CM","EN","Undirected","553","4.1.6"
"CR","EN","Undirected","554","4.1.6"
"EN","GT","Undirected","555","4.1.6"
"CM","CR","Undirected","556","4.1.6"
"CM","GT","Undirected","557","4.1.6"
"CR","GT","Undirected","558","4.1.6"
"CP","GT","Undirected","559","4.1.6"
"EN","GT","Undirected","560","4.1.6"
"CP","EN","Undirected","561","4.1.6"
"EP","MM","Undirected","562","4.2.3"
"EP","MA","Undirected","563","4.2.4"
"CO","JV","Undirected","564","4.3.4"
"CO","JV","Undirected","565","4.3.5"
"CO","MA","Undirected","566","4.3.6"
"CO","JV","Undirected","567","4.3.7"
"CO","JV","Undirected","568","4.3.8"
"CO","JV","Undirected","569","4.4.1"
"MM","PL","Undirected","570","4.4.2"
"JV","MO","Undirected","571","4.4.2"
"GA","MO","Undirected","572","4.4.2"
"GA","MM","Undirected","573","4.4.2"
"CO","TG","Undirected","574","4.5.1"
"CO","JV","Undirected","575","4.5.2"
"CO","TS","Undirected","576","4.5.3"
"CO","MA","Undirected","577","4.5.6"
"MN","TM","Undirected","578","4.6.1"
"MN","XA","Undirected","579","4.6.1"
"MN","XB","Undirected","580","4.6.1"
"XA","XB","Undirected","581","4.6.1"
"EP","MN","Undirected","582","4.6.1"
"GA","XA","Undirected","583","4.6.2"
"GA","XB","Undirected","584","4.6.2"
"XA","XB","Undirected","585","4.6.2"
"BG","GA","Undirected","586","4.6.2"
"GA","GL","Undirected","587","4.6.2"
"BK","GA","Undirected","588","4.6.2"
"GA","MO","Undirected","589","4.6.2"
"GA","XA","Undirected","590","4.6.2"
"GA","XB","Undirected","591","4.6.2"
"XA","XB","Undirected","592","4.6.2"
"BB","BJ","Undirected","593","4.6.3"
"BB","GU","Undirected","594","4.6.3"
"BB","TH","Undirected","595","4.6.3"
"BJ","GU","Undirected","596","4.6.3"
"BJ","TH","Undirected","597","4.6.3"
"GU","TH","Undirected","598","4.6.3"
"BB","BJ","Undirected","599","4.6.3"
"BB","GU","Undirected","600","4.6.3"
"BB","TH","Undirected","601","4.6.3"
"BB","GA","Undirected","602","4.6.3"
"BJ","GU","Undirected","603","4.6.3"
"BJ","TH","Undirected","604","4.6.3"
"BJ","GA","Undirected","605","4.6.3"
"GU","TH","Undirected","606","4.6.3"
"GA","GU","Undirected","607","4.6.3"
"GA","TH","Undirected","608","4.6.3"
"CO","MA","Undirected","609","4.8.1"
"CO","MA","Undirected","610","4.8.2"
"CR","MA","Undirected","611","4.8.3"
"CO","MA","Undirected","612","4.8.3"
"EP","MA","Undirected","613","4.8.3"
"BB","EP","Undirected","614","4.8.4"
"BJ","EP","Undirected","615","4.8.4"
"EP","GU","Undirected","616","4.8.4"
"EP","TH","Undirected","617","4.8.4"
"EP","QU","Undirected","618","4.8.4"
"EP","MO","Undirected","619","4.8.4"
"BB","BJ","Undirected","620","4.8.4"
"BB","GU","Undirected","621","4.8.4"
"BB","TH","Undirected","622","4.8.4"
"BB","QU","Undirected","623","4.8.4"
"BB","MO","Undirected","624","4.8.4"
"BJ","GU","Undirected","625","4.8.4"
"BJ","TH","Undirected","626","4.8.4"
"BJ","QU","Undirected","627","4.8.4"
"BJ","MO","Undirected","628","4.8.4"
"GU","TH","Undirected","629","4.8.4"
"GU","QU","Undirected","630","4.8.4"
"GU","MO","Undirected","631","4.8.4"
"QU","TH","Undirected","632","4.8.4"
"MO","TH","Undirected","633","4.8.4"
"MO","QU","Undirected","634","4.8.4"
"CO","MA","Undirected","635","4.8.6"
"GI","MG","Undirected","636","4.8.7"
"BQ","GI","Undirected","637","4.8.7"
"GI","MA","Undirected","638","4.8.7"
"CR","MA","Undirected","639","4.9.2"
"EP","MA","Undirected","640","4.9.2"
"MM","PL","Undirected","641","4.9.3"
"MM","MU","Undirected","642","4.9.3"
"MU","MW","Undirected","643","4.9.3"
"GN","MM","Undirected","644","4.9.3"
"GA","GS","Undirected","645","4.11.1"
"RP","TC","Undirected","646","4.11.2"
"GA","RP","Undirected","647","4.11.2"
"GA","TC","Undirected","648","4.11.2"
"RP","TC","Undirected","649","4.11.2"
"GA","RP","Undirected","650","4.11.2"
"BG","OS","Undirected","651","4.11.3"
"BG","GA","Undirected","652","4.11.3"
"CM","GA","Undirected","653","4.11.4"
"CM","CR","Undirected","654","4.11.4"
"BA","CM","Undirected","655","4.11.4"
"CR","GA","Undirected","656","4.11.4"
"BA","GA","Undirected","657","4.11.4"
"BA","CR","Undirected","658","4.11.4"
"CM","CR","Undirected","659","4.11.5"
"BA","CM","Undirected","660","4.11.5"
"CM","MM","Undirected","661","4.11.5"
"BA","CR","Undirected","662","4.11.5"
