Source,Target,Type,Id,Label
"XA","XB","Undirected","915","5.1.16"
"BX","XA","Undirected","916","5.1.16"
"BY","XA","Undirected","917","5.1.16"
"BX","XB","Undirected","918","5.1.16"
"BY","XB","Undirected","919","5.1.16"
"BX","BY","Undirected","920","5.1.16"
"XA","XB","Undirected","921","5.1.16"
"CM","EN","Undirected","922","5.1.17"
"CR","EN","Undirected","923","5.1.17"
"CM","CR","Undirected","924","5.1.17"
"CM","EN","Undirected","925","5.1.18"
"BO","EN","Undirected","926","5.1.18"
"CR","EN","Undirected","927","5.1.18"
"EN","FE","Undirected","928","5.1.18"
"BO","CM","Undirected","929","5.1.18"
"CM","CR","Undirected","930","5.1.18"
"CM","FE","Undirected","931","5.1.18"
"BO","CR","Undirected","932","5.1.18"
"BO","FE","Undirected","933","5.1.18"
"CR","FE","Undirected","934","5.1.18"
"EN","JV","Undirected","935","5.1.18"
"JA","JV","Undirected","936","5.1.18"
"JA","JV","Undirected","937","5.1.19"
"EN","MA","Undirected","938","5.1.19"
"EN","MA","Undirected","939","5.1.21"
"CR","EN","Undirected","940","5.1.21"
"BO","EN","Undirected","941","5.1.21"
"EN","FE","Undirected","942","5.1.21"
"CM","EN","Undirected","943","5.1.21"
"EN","JO","Undirected","944","5.1.21"
"CR","MA","Undirected","945","5.1.21"
"BO","MA","Undirected","946","5.1.21"
"FE","MA","Undirected","947","5.1.21"
"CM","MA","Undirected","948","5.1.21"
"JO","MA","Undirected","949","5.1.21"
"BO","CR","Undirected","950","5.1.21"
"CR","FE","Undirected","951","5.1.21"
"CM","CR","Undirected","952","5.1.21"
"CR","JO","Undirected","953","5.1.21"
"BO","FE","Undirected","954","5.1.21"
"BO","CM","Undirected","955","5.1.21"
"BO","JO","Undirected","956","5.1.21"
"CM","FE","Undirected","957","5.1.21"
"FE","JO","Undirected","958","5.1.21"
"CM","JO","Undirected","959","5.1.21"
"EN","MA","Undirected","960","5.1.22"
"EN","GT","Undirected","961","5.1.23"
"EN","GV","Undirected","962","5.1.23"
"GT","GV","Undirected","963","5.1.23"
"JV","MA","Undirected","964","5.1.24"
"JV","MA","Undirected","965","5.3.1"
"JV","MA","Undirected","966","5.3.2"
"JV","SW","Undirected","967","5.3.2"
"JA","TH","Undirected","968","5.3.3"
"JV","MA","Undirected","969","5.3.4"
"JV","MA","Undirected","970","5.3.5"
"JV","MA","Undirected","971","5.3.6"
"JV","MA","Undirected","972","5.3.7"
"JV","TH","Undirected","973","5.3.8"
"JA","JV","Undirected","974","5.3.9"
"JV","MA","Undirected","975","5.3.9"
"JA","MA","Undirected","976","5.3.9"
"JA","JV","Undirected","977","5.3.10"
"JV","MA","Undirected","978","5.3.10"
"JA","MA","Undirected","979","5.3.10"
"CX","JA","Undirected","980","5.3.10"
"BQ","CX","Undirected","981","5.3.10"
"BQ","NI","Undirected","982","5.3.10"
"BQ","DG","Undirected","983","5.3.10"
"MG","NI","Undirected","984","5.3.10"
"MA","NI","Undirected","985","5.3.10"
"MA","MG","Undirected","986","5.3.10"
"JA","JV","Undirected","987","5.3.10"
"JA","JV","Undirected","988","5.3.11"
"BQ","CX","Undirected","989","5.3.12"
"BQ","MA","Undirected","990","5.3.12"
"CX","MA","Undirected","991","5.3.12"
"DG","MA","Undirected","992","5.3.12"
"BQ","NI","Undirected","993","5.3.12"
"GI","MA","Undirected","994","5.3.12"
"DG","GI","Undirected","995","5.3.12"
"GI","MA","Undirected","996","5.5.3"
"CO","MA","Undirected","997","5.5.4"
"CO","GI","Undirected","998","5.5.4"
"CO","JV","Undirected","999","5.5.4"
"CO","MG","Undirected","1000","5.5.4"
"GI","MA","Undirected","1001","5.5.4"
"JV","MA","Undirected","1002","5.5.4"
"MA","MG","Undirected","1003","5.5.4"
"GI","JV","Undirected","1004","5.5.4"
"GI","MG","Undirected","1005","5.5.4"
"JV","MG","Undirected","1006","5.5.4"
"GI","MA","Undirected","1007","5.5.6"
"CO","GI","Undirected","1008","5.5.6"
"CO","MA","Undirected","1009","5.5.6"
"JV","MA","Undirected","1010","5.5.7"
"JV","MA","Undirected","1011","5.5.8"
"GI","MA","Undirected","1012","5.6.1"
"CO","MA","Undirected","1013","5.6.1"
"AZ","TH","Undirected","1014","5.6.1"
"CO","MA","Undirected","1015","5.6.2"
"JV","MA","Undirected","1016","5.6.2"
"GI","MA","Undirected","1017","5.6.2"
"MA","MG","Undirected","1018","5.6.2"
"CO","JV","Undirected","1019","5.6.2"
"CO","GI","Undirected","1020","5.6.2"
"CO","MG","Undirected","1021","5.6.2"
"GI","JV","Undirected","1022","5.6.2"
"JV","MG","Undirected","1023","5.6.2"
"GI","MG","Undirected","1024","5.6.2"
"BQ","GI","Undirected","1025","5.6.2"
"BQ","JV","Undirected","1026","5.7.1"
"JV","MA","Undirected","1027","5.7.1"
"JV","MA","Undirected","1028","5.7.1"
"CO","MA","Undirected","1029","5.7.1"
"CO","JV","Undirected","1030","5.7.1"
"JV","MA","Undirected","1031","5.7.1"
"CO","JV","Undirected","1032","5.8.1"
"CO","JV","Undirected","1033","5.8.2"
"BQ","JV","Undirected","1034","5.8.3"
"CO","JV","Undirected","1035","5.8.3"
"CO","MA","Undirected","1036","5.9.1"
"CY","JV","Undirected","1037","5.9.2"
"CY","CZ","Undirected","1038","5.9.2"
"CY","DJ","Undirected","1039","5.9.2"
"DJ","JV","Undirected","1040","5.9.2"
"MA","TH","Undirected","1041","5.9.4"
"CO","MA","Undirected","1042","5.9.4"
"CO","JV","Undirected","1043","5.9.5"
"JV","MA","Undirected","1044","5.9.5"
"CO","MA","Undirected","1045","5.9.5"
"DJ","MA","Undirected","1046","5.9.5"
"CY","DJ","Undirected","1047","5.9.5"
