Source,Target,Type,Id,Label
"JV","TH","Undirected","502","3.8.20"
"QU","TH","Undirected","503","3.8.20"
"BB","TH","Undirected","504","3.8.20"
"GU","TH","Undirected","505","3.8.20"
"QU","TH","Undirected","506","3.8.20"
"JV","TH","Undirected","507","3.8.20"
"TH","TM","Undirected","508","3.8.20"
"BB","GU","Undirected","509","3.8.20"
"BB","QU","Undirected","510","3.8.20"
"BB","JV","Undirected","511","3.8.20"
"BB","TM","Undirected","512","3.8.20"
"GU","QU","Undirected","513","3.8.20"
"GU","JV","Undirected","514","3.8.20"
"GU","TM","Undirected","515","3.8.20"
"JV","QU","Undirected","516","3.8.20"
"QU","TM","Undirected","517","3.8.20"
"JV","TM","Undirected","518","3.8.20"
"JV","TH","Undirected","519","3.8.20"
"MA","PN","Undirected","520","3.8.20"
"PN","TH","Undirected","521","3.8.20"
"TH","TM","Undirected","522","3.8.20"
"JA","TH","Undirected","523","3.8.20"
"JA","TH","Undirected","524","3.8.21"
"BB","TH","Undirected","525","3.8.21"
"BB","JA","Undirected","526","3.8.21"
"TH","TM","Undirected","527","3.8.21"
"JA","TM","Undirected","528","3.8.21"
"JA","TH","Undirected","529","3.8.21"
"BB","JA","Undirected","530","3.8.21"
"BJ","JA","Undirected","531","3.8.21"
"DU","JA","Undirected","532","3.8.21"
"GU","JA","Undirected","533","3.8.21"
"JA","QU","Undirected","534","3.8.21"
"JA","PN","Undirected","535","3.8.21"
"BB","BJ","Undirected","536","3.8.21"
"BB","DU","Undirected","537","3.8.21"
"BB","GU","Undirected","538","3.8.21"
"BB","QU","Undirected","539","3.8.21"
"BB","PN","Undirected","540","3.8.21"
"BJ","DU","Undirected","541","3.8.21"
"BJ","GU","Undirected","542","3.8.21"
"BJ","QU","Undirected","543","3.8.21"
"BJ","PN","Undirected","544","3.8.21"
"DU","GU","Undirected","545","3.8.21"
"DU","QU","Undirected","546","3.8.21"
"DU","PN","Undirected","547","3.8.21"
"GU","QU","Undirected","548","3.8.21"
"GU","PN","Undirected","549","3.8.21"
"PN","QU","Undirected","550","3.8.21"
"JA","JV","Undirected","551","3.8.21"
"BU","GA","Undirected","552","3.8.22"
