Source,Target,Type,Id,Label
"FA","ZE","Undirected","154","1.3.8"
"FA","FN","Undirected","155","1.3.8"
"BL","FV","Undirected","156","1.3.8"
"BL","DA","Undirected","157","1.3.8"
"BL","ZE","Undirected","158","1.3.8"
"BL","FN","Undirected","159","1.3.8"
"DA","FV","Undirected","160","1.3.8"
"FV","ZE","Undirected","161","1.3.8"
"FN","FV","Undirected","162","1.3.8"
"DA","ZE","Undirected","163","1.3.8"
"DA","FN","Undirected","164","1.3.8"
"FN","ZE","Undirected","165","1.3.8"
"DA","FV","Undirected","166","1.3.9"
"FV","ZE","Undirected","167","1.3.9"
"FN","FV","Undirected","168","1.3.9"
"DA","ZE","Undirected","169","1.3.9"
"DA","FN","Undirected","170","1.3.9"
"FN","ZE","Undirected","171","1.3.9"
"FV","WB","Undirected","172","1.3.9"
"DA","WB","Undirected","173","1.3.9"
"WB","ZE","Undirected","174","1.3.9"
"FN","WB","Undirected","175","1.3.9"
"DA","FV","Undirected","176","1.3.9"
"FV","ZE","Undirected","177","1.3.9"
"FN","FV","Undirected","178","1.3.9"
"DA","ZE","Undirected","179","1.3.9"
"DA","FN","Undirected","180","1.3.9"
"FN","ZE","Undirected","181","1.3.9"
"FN","TM","Undirected","182","1.4.1"
"TH","TM","Undirected","183","1.4.1"
"FN","TH","Undirected","184","1.4.1"
"FN","TM","Undirected","185","1.4.1"
"CO","FN","Undirected","186","1.4.1"
"FN","NT","Undirected","187","1.4.1"
"DM","JV","Undirected","188","1.5.4"
"FF","JV","Undirected","189","1.5.6"
"FF","JA","Undirected","190","1.5.6"
"JA","JV","Undirected","191","1.5.6"
"TH","VI","Undirected","192","1.5.8"
"TM","VI","Undirected","193","1.5.8"
"CO","VI","Undirected","194","1.5.8"
"TH","TM","Undirected","195","1.5.8"
"CO","TH","Undirected","196","1.5.8"
"CO","TM","Undirected","197","1.5.8"
"FN","SF","Undirected","198","1.5.8"
"FN","SF","Undirected","199","1.5.9"
"FD","FN","Undirected","200","1.5.9"
"FL","FN","Undirected","201","1.5.9"
"FN","MT","Undirected","202","1.5.9"
"FN","VI","Undirected","203","1.5.9"
"FN","MT","Undirected","204","1.5.10"
"FB","FN","Undirected","205","1.5.10"
"FN","ID","Undirected","206","1.5.10"
"BM","FN","Undirected","207","1.5.12"
"FN","JA","Undirected","208","1.5.12"
"JA","SG","Undirected","209","1.5.13"
"FN","JA","Undirected","210","1.5.13"
"FN","JA","Undirected","211","1.5.13"
"FN","JV","Undirected","212","1.5.13"
"JA","JV","Undirected","213","1.5.13"
"JA","JV","Undirected","214","1.5.13"
"FN","JV","Undirected","215","1.5.13"
"FN","JV","Undirected","216","1.6.1"
"DS","JV","Undirected","217","1.6.1"
"JA","JV","Undirected","218","1.6.2"
"SP","SS","Undirected","219","1.7.1"
"JV","SS","Undirected","220","1.7.1"
"FN","JV","Undirected","221","1.7.1"
"JV","SC","Undirected","222","1.7.2"
"JV","PO","Undirected","223","1.7.4"
"CE","JV","Undirected","224","1.7.5"
"BH","JV","Undirected","225","1.7.5"
"BW","JV","Undirected","226","1.7.5"
"JV","WH","Undirected","227","1.7.5"
"JV","WI","Undirected","228","1.7.5"
"IK","JV","Undirected","229","1.7.5"
"JV","SE","Undirected","230","1.7.5"
"JV","TE","Undirected","231","1.7.5"
"JV","RM","Undirected","232","1.7.5"
"JV","PT","Undirected","233","1.7.5"
"FN","SS","Undirected","234","1.7.6"
"DS","FN","Undirected","235","1.7.6"
"SM","SS","Undirected","236","1.7.6"
"FN","SM","Undirected","237","1.7.6"
"DS","FN","Undirected","238","1.7.6"
"JV","LR","Undirected","239","1.7.7"
"JV","RA","Undirected","240","1.7.7"
"BC","JV","Undirected","241","1.7.7"
"AA","JV","Undirected","242","1.7.7"
"BI","JV","Undirected","243","1.7.7"
"JU","JV","Undirected","244","1.7.8"
"BI","JV","Undirected","245","1.7.8"
"JU","JV","Undirected","246","1.7.9"
"CH","JV","Undirected","247","1.7.9"
"BM","JV","Undirected","248","1.7.9"
"CK","JV","Undirected","249","1.7.9"
"JV","PA","Undirected","250","1.7.9"
"CH","JU","Undirected","251","1.7.9"
"BM","JU","Undirected","252","1.7.9"
"CK","JU","Undirected","253","1.7.9"
"JU","PA","Undirected","254","1.7.9"
"BM","CH","Undirected","255","1.7.9"
"CH","CK","Undirected","256","1.7.9"
"CH","PA","Undirected","257","1.7.9"
"BM","CK","Undirected","258","1.7.9"
"BM","PA","Undirected","259","1.7.9"
"CK","PA","Undirected","260","1.7.9"
"JU","PA","Undirected","261","1.7.10"
"CH","JU","Undirected","262","1.7.10"
"BR","JU","Undirected","263","1.7.10"
"CN","JU","Undirected","264","1.7.10"
"CC","JU","Undirected","265","1.7.10"
"JU","JV","Undirected","266","1.7.10"
"BM","JU","Undirected","267","1.7.10"
"CH","PA","Undirected","268","1.7.10"
"BR","PA","Undirected","269","1.7.10"
"CN","PA","Undirected","270","1.7.10"
"CC","PA","Undirected","271","1.7.10"
"JV","PA","Undirected","272","1.7.10"
"BM","PA","Undirected","273","1.7.10"
"BR","CH","Undirected","274","1.7.10"
"CH","CN","Undirected","275","1.7.10"
"CC","CH","Undirected","276","1.7.10"
"CH","JV","Undirected","277","1.7.10"
"BM","CH","Undirected","278","1.7.10"
"BR","CN","Undirected","279","1.7.10"
"BR","CC","Undirected","280","1.7.10"
"BR","JV","Undirected","281","1.7.10"
"BM","BR","Undirected","282","1.7.10"
"CC","CN","Undirected","283","1.7.10"
"CN","JV","Undirected","284","1.7.10"
"BM","CN","Undirected","285","1.7.10"
"CC","JV","Undirected","286","1.7.10"
"BM","CC","Undirected","287","1.7.10"
"BM","JV","Undirected","288","1.7.10"
"BR","JV","Undirected","289","1.7.11"
"CN","JV","Undirected","290","1.7.11"
"CC","JV","Undirected","291","1.7.11"
"JU","JV","Undirected","292","1.7.11"
"CH","JV","Undirected","293","1.7.11"
"JV","PA","Undirected","294","1.7.11"
"BR","CN","Undirected","295","1.7.11"
"BR","CC","Undirected","296","1.7.11"
"BR","JU","Undirected","297","1.7.11"
"BR","CH","Undirected","298","1.7.11"
"BR","PA","Undirected","299","1.7.11"
"CC","CN","Undirected","300","1.7.11"
"CN","JU","Undirected","301","1.7.11"
"CH","CN","Undirected","302","1.7.11"
"CN","PA","Undirected","303","1.7.11"
"CC","JU","Undirected","304","1.7.11"
"CC","CH","Undirected","305","1.7.11"
"CC","PA","Undirected","306","1.7.11"
"CH","JU","Undirected","307","1.7.11"
"JU","PA","Undirected","308","1.7.11"
"CH","PA","Undirected","309","1.7.11"
"JV","SS","Undirected","310","1.8.1"
"FN","JV","Undirected","311","1.8.1"
"FN","JV","Undirected","312","1.8.2"
"DS","JV","Undirected","313","1.8.2"
"DS","FN","Undirected","314","1.8.2"
"FN","JV","Undirected","315","1.8.3"
"JA","JV","Undirected","316","1.8.3"
"FN","JA","Undirected","317","1.8.3"
"FN","JV","Undirected","318","1.8.4"
"JA","JV","Undirected","319","1.8.4"
"FN","JA","Undirected","320","1.8.4"
"JA","JV","Undirected","321","1.8.4"
"FN","JV","Undirected","322","1.8.4"
"JA","JV","Undirected","323","1.8.4"
"JV","PO","Undirected","324","1.8.5"
"FN","SP","Undirected","325","1.8.5"
"FN","SS","Undirected","326","1.8.5"
"SP","SS","Undirected","327","1.8.5"
"JV","SS","Undirected","328","1.8.5"
"JA","PO","Undirected","329","1.8.5"
"JA","SS","Undirected","330","1.8.5"
