Source,Target,Type,Id,Label
"EP","QU","Undirected","618","4.8.4"
"EP","MO","Undirected","619","4.8.4"
"BB","BJ","Undirected","620","4.8.4"
"BB","GU","Undirected","621","4.8.4"
"BB","TH","Undirected","622","4.8.4"
"BB","QU","Undirected","623","4.8.4"
"BB","MO","Undirected","624","4.8.4"
"BJ","GU","Undirected","625","4.8.4"
"BJ","TH","Undirected","626","4.8.4"
"BJ","QU","Undirected","627","4.8.4"
"BJ","MO","Undirected","628","4.8.4"
"GU","TH","Undirected","629","4.8.4"
"GU","QU","Undirected","630","4.8.4"
"GU","MO","Undirected","631","4.8.4"
"QU","TH","Undirected","632","4.8.4"
"MO","TH","Undirected","633","4.8.4"
"MO","QU","Undirected","634","4.8.4"
"CO","MA","Undirected","635","4.8.6"
"GI","MG","Undirected","636","4.8.7"
"BQ","GI","Undirected","637","4.8.7"
"GI","MA","Undirected","638","4.8.7"
"CR","MA","Undirected","639","4.9.2"
"EP","MA","Undirected","640","4.9.2"
"MM","PL","Undirected","641","4.9.3"
"MM","MU","Undirected","642","4.9.3"
"MU","MW","Undirected","643","4.9.3"
"GN","MM","Undirected","644","4.9.3"
"GA","GS","Undirected","645","4.11.1"
"RP","TC","Undirected","646","4.11.2"
"GA","RP","Undirected","647","4.11.2"
"GA","TC","Undirected","648","4.11.2"
"RP","TC","Undirected","649","4.11.2"
"GA","RP","Undirected","650","4.11.2"
"BG","OS","Undirected","651","4.11.3"
"BG","GA","Undirected","652","4.11.3"
"CM","GA","Undirected","653","4.11.4"
"CM","CR","Undirected","654","4.11.4"
"BA","CM","Undirected","655","4.11.4"
"CR","GA","Undirected","656","4.11.4"
"BA","GA","Undirected","657","4.11.4"
"BA","CR","Undirected","658","4.11.4"
"CM","CR","Undirected","659","4.11.5"
"BA","CM","Undirected","660","4.11.5"
"CM","MM","Undirected","661","4.11.5"
"BA","CR","Undirected","662","4.11.5"
"CR","MM","Undirected","663","4.11.5"
"BA","MM","Undirected","664","4.11.5"
"CR","EN","Undirected","665","4.11.6"
"CM","CR","Undirected","666","4.11.6"
"CR","JA","Undirected","667","4.11.6"
"CM","EN","Undirected","668","4.11.6"
"EN","JA","Undirected","669","4.11.6"
"CM","JA","Undirected","670","4.11.6"
"CR","CW","Undirected","671","4.11.6"
"CR","EP","Undirected","672","4.11.6"
"HL","ML","Undirected","673","4.12.1"
"GB","HL","Undirected","674","4.12.1"
"GB","ML","Undirected","675","4.12.1"
"BO","JO","Undirected","676","4.12.2"
"BO","ML","Undirected","677","4.12.2"
"BO","GB","Undirected","678","4.12.2"
"JO","ML","Undirected","679","4.12.2"
"GB","JO","Undirected","680","4.12.2"
"GB","ML","Undirected","681","4.12.2"
"BO","GT","Undirected","682","4.12.2"
"GT","JO","Undirected","683","4.12.2"
"BO","JO","Undirected","684","4.12.2"
"BO","NA","Undirected","685","4.12.2"
"GT","HL","Undirected","686","4.12.2"
"JO","ML","Undirected","687","4.12.2"
"GB","JO","Undirected","688","4.12.2"
"GB","ML","Undirected","689","4.12.2"
"BO","CR","Undirected","690","4.12.2"
"BO","JO","Undirected","691","4.12.3"
"BO","CR","Undirected","692","4.12.3"
"CR","JO","Undirected","693","4.12.3"
"BA","GA","Undirected","694","4.12.3"
"EN","FE","Undirected","695","4.12.3"
"EN","ML","Undirected","696","4.12.3"
"EN","GB","Undirected","697","4.12.3"
"FE","ML","Undirected","698","4.12.3"
"FE","GB","Undirected","699","4.12.3"
"GB","ML","Undirected","700","4.12.3"
"GT","JO","Undirected","701","4.12.3"
"CR","GT","Undirected","702","4.12.3"
"GR","ML","Undirected","703","4.12.3"
"EN","GT","Undirected","704","4.12.3"
"BA","CR","Undirected","705","4.12.4"
"BA","HL","Undirected","706","4.12.4"
"CR","HL","Undirected","707","4.12.4"
"CM","EN","Undirected","708","4.12.4"
"CR","EN","Undirected","709","4.12.4"
"CM","CR","Undirected","710","4.12.4"
"HL","ML","Undirected","711","4.12.4"
"GB","HL","Undirected","712","4.12.4"
"GB","ML","Undirected","713","4.12.4"
"CM","GA","Undirected","714","4.12.4"
"EN","GA","Undirected","715","4.12.4"
"CM","EN","Undirected","716","4.12.4"
"DN","GA","Undirected","717","4.12.4"
"CR","EN","Undirected","718","4.12.5"
"CM","EN","Undirected","719","4.12.6"
"CR","EN","Undirected","720","4.12.6"
"EN","JP","Undirected","721","4.12.6"
"EN","FE","Undirected","722","4.12.6"
"BO","EN","Undirected","723","4.12.6"
"EN","JO","Undirected","724","4.12.6"
"BA","EN","Undirected","725","4.12.6"
"CM","CR","Undirected","726","4.12.6"
"CM","JP","Undirected","727","4.12.6"
"CM","FE","Undirected","728","4.12.6"
"BO","CM","Undirected","729","4.12.6"
"CM","JO","Undirected","730","4.12.6"
"BA","CM","Undirected","731","4.12.6"
"CR","JP","Undirected","732","4.12.6"
"CR","FE","Undirected","733","4.12.6"
"BO","CR","Undirected","734","4.12.6"
"CR","JO","Undirected","735","4.12.6"
"BA","CR","Undirected","736","4.12.6"
"FE","JP","Undirected","737","4.12.6"
"BO","JP","Undirected","738","4.12.6"
"JO","JP","Undirected","739","4.12.6"
"BA","JP","Undirected","740","4.12.6"
"BO","FE","Undirected","741","4.12.6"
"FE","JO","Undirected","742","4.12.6"
"BA","FE","Undirected","743","4.12.6"
"BO","JO","Undirected","744","4.12.6"
"BA","BO","Undirected","745","4.12.6"
"BA","JO","Undirected","746","4.12.6"
"EN","JA","Undirected","747","4.12.7"
"GA","JA","Undirected","748","4.12.7"
"EN","JA","Undirected","749","4.12.7"
"EN","QU","Undirected","750","4.12.8"
"CM","EN","Undirected","751","4.12.8"
"EN","JP","Undirected","752","4.12.8"
"CM","JP","Undirected","753","4.12.8"
"CM","EN","Undirected","754","4.14.1"
"EN","GA","Undirected","755","4.14.1"
"CM","GA","Undirected","756","4.14.1"
"CM","EN","Undirected","757","4.14.1"
"CR","EN","Undirected","758","4.14.1"
"BO","EN","Undirected","759","4.14.1"
"EN","JO","Undirected","760","4.14.1"
"BA","EN","Undirected","761","4.14.1"
"EN","GA","Undirected","762","4.14.1"
"EN","FE","Undirected","763","4.14.1"
"EN","MM","Undirected","764","4.14.1"
"EN","GV","Undirected","765","4.14.1"
"CM","CR","Undirected","766","4.14.1"
"BO","CM","Undirected","767","4.14.1"
"CM","JO","Undirected","768","4.14.1"
"BA","CM","Undirected","769","4.14.1"
"CM","GA","Undirected","770","4.14.1"
"CM","FE","Undirected","771","4.14.1"
"CM","MM","Undirected","772","4.14.1"
"CM","GV","Undirected","773","4.14.1"
"BO","CR","Undirected","774","4.14.1"
"CR","JO","Undirected","775","4.14.1"
"BA","CR","Undirected","776","4.14.1"
"CR","GA","Undirected","777","4.14.1"
"CR","FE","Undirected","778","4.14.1"
"CR","MM","Undirected","779","4.14.1"
"CR","GV","Undirected","780","4.14.1"
"BO","JO","Undirected","781","4.14.1"
"BA","BO","Undirected","782","4.14.1"
"BO","GA","Undirected","783","4.14.1"
"BO","FE","Undirected","784","4.14.1"
"BO","MM","Undirected","785","4.14.1"
"BO","GV","Undirected","786","4.14.1"
"BA","JO","Undirected","787","4.14.1"
"GA","JO","Undirected","788","4.14.1"
"FE","JO","Undirected","789","4.14.1"
"JO","MM","Undirected","790","4.14.1"
"GV","JO","Undirected","791","4.14.1"
"BA","GA","Undirected","792","4.14.1"
"BA","FE","Undirected","793","4.14.1"
"BA","MM","Undirected","794","4.14.1"
"BA","GV","Undirected","795","4.14.1"
"FE","GA","Undirected","796","4.14.1"
"GA","MM","Undirected","797","4.14.1"
"GA","GV","Undirected","798","4.14.1"
"FE","MM","Undirected","799","4.14.1"
"FE","GV","Undirected","800","4.14.1"
"GV","MM","Undirected","801","4.14.1"
"EN","JA","Undirected","802","4.14.3"
"CR","EN","Undirected","803","4.14.3"
"CR","JP","Undirected","804","4.14.3"
"EN","JP","Undirected","805","4.14.3"
"CM","JO","Undirected","806","4.14.3"
"BA","CM","Undirected","807","4.14.3"
"BO","CM","Undirected","808","4.14.3"
"CM","GA","Undirected","809","4.14.3"
"CM","MA","Undirected","810","4.14.3"
"CM","GV","Undirected","811","4.14.3"
"BA","JO","Undirected","812","4.14.3"
"BO","JO","Undirected","813","4.14.3"
"GA","JO","Undirected","814","4.14.3"
"JO","MA","Undirected","815","4.14.3"
"GV","JO","Undirected","816","4.14.3"
"BA","BO","Undirected","817","4.14.3"
"BA","GA","Undirected","818","4.14.3"
"BA","MA","Undirected","819","4.14.3"
"BA","GV","Undirected","820","4.14.3"
"BO","GA","Undirected","821","4.14.3"
"BO","MA","Undirected","822","4.14.3"
"BO","GV","Undirected","823","4.14.3"
"GA","MA","Undirected","824","4.14.3"
"GA","GV","Undirected","825","4.14.3"
"GV","MA","Undirected","826","4.14.3"
"GV","MA","Undirected","827","4.14.4"
"CR","MA","Undirected","828","4.14.5"
"CM","MA","Undirected","829","4.14.5"
"BO","MA","Undirected","830","4.14.5"
"GA","MA","Undirected","831","4.14.5"
"EN","MA","Undirected","832","4.14.5"
"CM","CR","Undirected","833","4.14.5"
"BO","CR","Undirected","834","4.14.5"
"CR","GA","Undirected","835","4.14.5"
"CR","EN","Undirected","836","4.14.5"
"BO","CM","Undirected","837","4.14.5"
"CM","GA","Undirected","838","4.14.5"
"CM","EN","Undirected","839","4.14.5"
"BO","GA","Undirected","840","4.14.5"
"BO","EN","Undirected","841","4.14.5"
"EN","GA","Undirected","842","4.14.5"
"EN","JA","Undirected","843","4.14.5"
"EP","MA","Undirected","844","4.14.6"
"GA","MA","Undirected","845","4.14.7"
"CO","JA","Undirected","846","4.15.1"
"JA","TS","Undirected","847","4.15.1"
"CO","TS","Undirected","848","4.15.1"
"JV","TS","Undirected","849","4.15.1"
"GA","JV","Undirected","850","4.15.2"
"DR","GA","Undirected","851","4.15.4"
"GA","SI","Undirected","852","4.15.4"
"MM","PL","Undirected","641","4.9.3"
"MM","MU","Undirected","642","4.9.3"
"MU","MW","Undirected","643","4.9.3"
"GN","MM","Undirected","644","4.9.3"
